map	world	npc	x	y	z	dir	respawn	despawn_at_other	gate
600090000	ldf5_fortress	234540	956.675598	1229.954102	145.378784	140	600	TRUE	(v02 == 3) && (MistOn_Dragon == 1)
600090000	ldf5_fortress	234541	607.852478	1353.318848	153.185822	0	600	TRUE	(v01 == 1) && (MistOn_Dragon == 1)
600090000	ldf5_fortress	234541	608.018188	1336.209473	153.075241	0	600	TRUE	(v01 == 1) && (MistOn_Dragon == 1)
600090000	ldf5_fortress	234541	608.216797	1369.917847	153.185822	0	600	TRUE	(v01 == 1) && (MistOn_Dragon == 1)
600090000	ldf5_fortress	234541	648.081604	1368.962158	153.509308	180	600	TRUE	(v01 == 1) && (MistOn_Dragon == 1)
600090000	ldf5_fortress	234541	648.095825	1352.228394	153.079666	180	600	TRUE	(v01 == 1) && (MistOn_Dragon == 1)
600090000	ldf5_fortress	234541	648.743103	1335.781128	152.78537	180	600	TRUE	(v01 == 1) && (MistOn_Dragon == 1)
600090000	ldf5_fortress	234541	905.938843	1230.747192	145.022781	320	600	TRUE	(v02 == 1) && (MistOn_Dragon == 1)
600090000	ldf5_fortress	234541	915.85022	1243.731323	145.022781	320	600	TRUE	(v02 == 1) && (MistOn_Dragon == 1)
600090000	ldf5_fortress	234541	926.255432	1256.681763	145.022781	320	600	TRUE	(v02 == 1) && (MistOn_Dragon == 1)
600090000	ldf5_fortress	234541	936.319702	1204.13147	144.326263	140	600	TRUE	(v02 == 1) && (MistOn_Dragon == 1)
600090000	ldf5_fortress	234541	946.331055	1217.363525	145.327606	140	600	TRUE	(v02 == 1) && (MistOn_Dragon == 1)
600090000	ldf5_fortress	234541	956.675598	1229.954102	145.378784	140	600	TRUE	(v02 == 1) && (MistOn_Dragon == 1)
600090000	ldf5_fortress	234613	655.873657	808.404846	176.01355	0	30	TRUE	WORLDRAID_01 == 1
600090000	ldf5_fortress	234614	289.290009	505.447662	166.156586	0	30	TRUE	WORLDRAID_02 == 1
600090000	ldf5_fortress	234615	1181.87085	348.522186	140.339294	225	30	TRUE	WORLDRAID_03 == 1
600090000	ldf5_fortress	252049	445.437622	448.410919	153.185791	135	300	TRUE	(MistOn_Dragon == 1) && (7013 == 1)
600090000	ldf5_fortress	252049	464.677124	415.164459	153.185791	240	300	TRUE	(MistOn_Dragon == 1) && (7013 == 1)
600090000	ldf5_fortress	252049	830.906738	816.476746	168.579468	180	300	TRUE	(MistOn_Dragon == 1) && (7012 == 1)
600090000	ldf5_fortress	252049	840.597534	779.119141	168.579468	270	300	TRUE	(MistOn_Dragon == 1) && (7012 == 1)
600090000	ldf5_fortress	252049	1188.466675	228.518921	138.425049	135	300	TRUE	(MistOn_Dragon == 1) && (7014 == 1)
600090000	ldf5_fortress	252049	1222.776611	230.481079	138.425049	90	300	TRUE	(MistOn_Dragon == 1) && (7014 == 1)
600090000	ldf5_fortress	252064	476.957153	446.582581	153.435638	45	300	TRUE	(MistOn_Dragon == 1) && (7013 == 1)
600090000	ldf5_fortress	252064	487.490662	423.78125	155.127151	135	300	TRUE	(MistOn_Dragon == 1) && (7013 == 1)
600090000	ldf5_fortress	252064	841.657532	794.006958	168.463211	270	300	TRUE	(MistOn_Dragon == 1) && (7012 == 1)
600090000	ldf5_fortress	252064	862.835205	809.180481	168.463211	110	300	TRUE	(MistOn_Dragon == 1) && (7012 == 1)
600090000	ldf5_fortress	252064	1201.939819	204.573837	138.701233	135	300	TRUE	(MistOn_Dragon == 1) && (7014 == 1)
600090000	ldf5_fortress	252064	1224.615112	201.546494	138.701233	90	300	TRUE	(MistOn_Dragon == 1) && (7014 == 1)
600090000	ldf5_fortress	252109	471.044281	405.170898	156.202194	135	300	TRUE	(MistOn_Dragon == 1) && (7013 == 1)
600090000	ldf5_fortress	252109	502.662842	451.038086	156.202194	90	300	TRUE	(MistOn_Dragon == 1) && (7013 == 1)
600090000	ldf5_fortress	252109	815.631348	802.051086	168.463211	110	300	TRUE	(MistOn_Dragon == 1) && (7012 == 1)
600090000	ldf5_fortress	252109	864.983826	796.788025	168.463211	110	300	TRUE	(MistOn_Dragon == 1) && (7012 == 1)
600090000	ldf5_fortress	252109	1187.049561	247.078186	138.425049	135	300	TRUE	(MistOn_Dragon == 1) && (7014 == 1)
600090000	ldf5_fortress	252109	1225.618042	246.189713	138.425049	135	300	TRUE	(MistOn_Dragon == 1) && (7014 == 1)
600090000	ldf5_fortress	252310	743.250488	987.53949	155.119644	90	240	TRUE	gb01 == 2
600090000	ldf5_fortress	252311	557.772644	672.275757	158.154846	90	240	TRUE	gb02 == 3
600090000	ldf5_fortress	252311	743.250488	987.53949	156.619644	90	240	TRUE	gb01 == 3
600090000	ldf5_fortress	252311	1076.48291	706.233826	190.160706	90	240	TRUE	gb03 == 3
600090000	ldf5_fortress	252312	743.250488	987.53949	153.619644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	252312	743.250488	987.53949	157.619644	90	240	TRUE	gb01_2 == 1
600090000	ldf5_fortress	252316	737.553223	992.215149	153.485443	90	240	TRUE	gb01 == 2
600090000	ldf5_fortress	252316	747.845581	991.997498	153.485443	90	240	TRUE	gb01 == 2
600090000	ldf5_fortress	252317	737.553223	992.215149	153.485443	90	240	TRUE	gb01 == 3
600090000	ldf5_fortress	252317	747.845581	991.997498	153.485443	90	240	TRUE	gb01 == 3
600090000	ldf5_fortress	252318	737.470581	983.639954	153.485443	90	240	TRUE	gb01 == 2
600090000	ldf5_fortress	252318	747.81543	983.345032	153.485443	90	240	TRUE	gb01 == 2
600090000	ldf5_fortress	252319	737.470581	983.639954	153.485443	90	240	TRUE	gb01 == 3
600090000	ldf5_fortress	252319	747.81543	983.345032	153.485443	90	240	TRUE	gb01 == 3
600090000	ldf5_fortress	252431	838.089233	786.882629	169.620743	45	10800	TRUE	7011off == 1
600090000	ldf5_fortress	252432	483.075256	447.664856	154.83493	225	10800	TRUE	7011off == 1
600090000	ldf5_fortress	252433	1201.639771	209.917831	141.524933	315	10800	TRUE	7011off == 1
600090000	ldf5_fortress	297534	786.870117	281.81015	143.990479	90	1	TRUE	Li_heal01 == 1
600090000	ldf5_fortress	297535	786.870117	281.81015	143.990479	90	1	TRUE	Li_heal01 == 2
600090000	ldf5_fortress	297536	786.870117	281.81015	143.990479	90	1	TRUE	Li_heal01 == 3
600090000	ldf5_fortress	297537	787.013672	281.805145	146.844162	90	1	TRUE	Da_heal01 == 1
600090000	ldf5_fortress	297538	787.013672	281.805145	146.844162	90	1	TRUE	Da_heal01 == 2
600090000	ldf5_fortress	297539	787.013672	281.805145	146.844162	90	1	TRUE	Da_heal01 == 3
600090000	ldf5_fortress	297546	778.426941	282.144165	143.990479	90	1	TRUE	GH_Shield_Off01 == 2
600090000	ldf5_fortress	297547	794.237366	274.996521	143.990479	90	1	TRUE	GH_Shield_On01 == 1
600090000	ldf5_fortress	297547	794.237366	274.996521	143.990479	90	1	TRUE	GH_Shield_On02 == 1
600090000	ldf5_fortress	297547	794.237366	274.996521	143.990479	90	1	TRUE	GH_Shield_On03 == 1
600090000	ldf5_fortress	297548	794.514038	289.119598	143.990479	90	1	TRUE	GH_Shield_Off01 == 2
600090000	ldf5_fortress	701700	239.800522	1156.430176	130.773331	0	180	TRUE	v01 == 1
600090000	ldf5_fortress	701700	240.032196	1152.804688	130.773331	25	180	TRUE	v01 == 1
600090000	ldf5_fortress	701700	242.033493	1149.848877	130.773331	45	180	TRUE	v01 == 1
600090000	ldf5_fortress	701700	242.671982	1180.908447	131.131775	0	30	TRUE	v01 == 1
600090000	ldf5_fortress	701700	245.033493	1148.348877	130.773331	60	180	TRUE	v01 == 1
600090000	ldf5_fortress	701700	250.823868	1156.443359	130.773331	0	180	TRUE	v01 == 1
600090000	ldf5_fortress	701700	267.026764	1143.212158	130.773331	90	180	TRUE	v01 == 1
600090000	ldf5_fortress	701700	737.470581	983.639954	153.485443	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	701700	737.553223	992.215149	153.485443	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	701700	747.81543	983.345032	153.485443	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	701700	747.845581	991.997498	153.485443	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	701700	1348.002563	1152.943237	186.911911	225	180	TRUE	v02 == 1
600090000	ldf5_fortress	701700	1356.727295	1109.768188	186.911911	150	10	TRUE	v02 == 1
600090000	ldf5_fortress	701700	1359.082397	1132.9552	186.911911	200	180	TRUE	v02 == 1
600090000	ldf5_fortress	701700	1366.824951	1142.445068	186.911911	200	180	TRUE	v02 == 1
600090000	ldf5_fortress	701700	1368.12085	1131.569824	186.911911	180	180	TRUE	v02 == 1
600090000	ldf5_fortress	701700	1368.324951	1138.945068	186.911911	200	180	TRUE	v02 == 1
600090000	ldf5_fortress	701700	1369.643799	1135.196167	186.911911	180	180	TRUE	v02 == 1
600090000	ldf5_fortress	702529	655.990723	808.369873	183.601501	0	1	TRUE	WORLDRAID_01 == 1
600090000	ldf5_fortress	702530	289.571381	505.54776	170.583954	0	1	TRUE	WORLDRAID_02 == 1
600090000	ldf5_fortress	702531	1181.84021	348.746399	149.553177	0	1	TRUE	WORLDRAID_03 == 1
600090000	ldf5_fortress	702538	401.869598	1410.716675	165.486176	0	36000	TRUE	WorldRaid_ldf5_fortress_All_A_11 == 1
600090000	ldf5_fortress	702539	401.869598	1410.716675	167.008636	0	36000	TRUE	(WorldRaid_ldf5_fortress_All_A_02 == 1) || (WorldRaid_ldf5_fortress_All_A_05 == 1) || (WorldRaid_ldf5_fortress_All_A_08 == 1) || (WorldRaid_ldf5_fortress_All_A_14 == 1)
600090000	ldf5_fortress	702539	404.087463	1411.774902	166.686646	0	36000	TRUE	(WorldRaid_ldf5_fortress_All_A_17 == 1) || (WorldRaid_ldf5_fortress_All_A_20 == 1) || (WorldRaid_ldf5_fortress_All_A_23 == 1) || (WorldRaid_ldf5_fortress_All_A_26 == 1)
600090000	ldf5_fortress	702548	249.895233	505.026855	170.774734	0	1	TRUE	WORLDRAID_02 == 1
600090000	ldf5_fortress	702548	260.15033	478.358948	170.774734	0	1	TRUE	WORLDRAID_02 == 1
600090000	ldf5_fortress	702548	260.995056	534.178772	170.774734	0	1	TRUE	WORLDRAID_02 == 1
600090000	ldf5_fortress	702548	290.213135	545.61792	170.774734	0	1	TRUE	WORLDRAID_02 == 1
600090000	ldf5_fortress	702548	290.608826	466.230682	170.774734	0	1	TRUE	WORLDRAID_02 == 1
600090000	ldf5_fortress	702548	318.328674	478.223328	170.774734	0	1	TRUE	WORLDRAID_02 == 1
600090000	ldf5_fortress	702548	319.017761	533.903137	170.774734	0	1	TRUE	WORLDRAID_02 == 1
600090000	ldf5_fortress	702548	330.181305	505.787567	170.774734	0	1	TRUE	WORLDRAID_02 == 1
600090000	ldf5_fortress	702548	626.389771	808.136414	183.601501	0	1	TRUE	WORLDRAID_01 == 1
600090000	ldf5_fortress	702548	633.82782	828.126526	183.601501	0	1	TRUE	WORLDRAID_01 == 1
600090000	ldf5_fortress	702548	634.334412	787.47345	183.601501	0	1	TRUE	WORLDRAID_01 == 1
600090000	ldf5_fortress	702548	655.990723	838.384766	183.601501	0	1	TRUE	WORLDRAID_01 == 1
600090000	ldf5_fortress	702548	656.370605	778.35498	183.601501	0	1	TRUE	WORLDRAID_01 == 1
600090000	ldf5_fortress	702548	677.520325	830.026184	183.601501	0	1	TRUE	WORLDRAID_01 == 1
600090000	ldf5_fortress	702548	677.773682	786.586914	183.601501	0	1	TRUE	WORLDRAID_01 == 1
600090000	ldf5_fortress	702548	686.765442	808.243225	183.601501	0	1	TRUE	WORLDRAID_01 == 1
600090000	ldf5_fortress	702548	1131.889893	348.098389	145.648178	0	1	TRUE	WORLDRAID_03 == 1
600090000	ldf5_fortress	702548	1145.090942	382.73761	145.648178	0	1	TRUE	WORLDRAID_03 == 1
600090000	ldf5_fortress	702548	1146.180786	312.704865	145.648178	0	1	TRUE	WORLDRAID_03 == 1
600090000	ldf5_fortress	702548	1181.74231	398.270172	145.648178	0	1	TRUE	WORLDRAID_03 == 1
600090000	ldf5_fortress	702548	1182.151123	297.581055	145.648178	0	1	TRUE	WORLDRAID_03 == 1
600090000	ldf5_fortress	702548	1217.848755	383.691376	145.648178	0	1	TRUE	WORLDRAID_03 == 1
600090000	ldf5_fortress	702548	1219.472412	317.238342	140.297241	0	1	TRUE	WORLDRAID_03 == 1
600090000	ldf5_fortress	702548	1231.882324	348.94751	145.648178	0	1	TRUE	WORLDRAID_03 == 1
600090000	ldf5_fortress	702593	551.450073	677.452087	154.619644	90	240	TRUE	gb02 == 2
600090000	ldf5_fortress	702593	561.612671	678.813721	154.619644	90	240	TRUE	gb02 == 2
600090000	ldf5_fortress	702594	551.450073	677.452087	154.619644	90	240	TRUE	gb02 == 3
600090000	ldf5_fortress	702594	561.612671	678.813721	154.619644	90	240	TRUE	gb02 == 3
600090000	ldf5_fortress	702595	553.092041	666.826965	154.619644	90	240	TRUE	gb02 == 2
600090000	ldf5_fortress	702595	563.154541	668.233521	154.619644	90	240	TRUE	gb02 == 2
600090000	ldf5_fortress	702596	553.092041	666.826965	154.619644	90	240	TRUE	gb02 == 3
600090000	ldf5_fortress	702596	563.154541	668.233521	154.619644	90	240	TRUE	gb02 == 3
600090000	ldf5_fortress	702597	1072.745239	711.308105	186.356979	90	240	TRUE	gb03 == 2
600090000	ldf5_fortress	702597	1082.223145	709.661133	186.356979	90	240	TRUE	gb03 == 2
600090000	ldf5_fortress	702598	1072.745239	711.308105	186.356979	90	240	TRUE	gb03 == 3
600090000	ldf5_fortress	702598	1082.223145	709.661133	186.356979	90	240	TRUE	gb03 == 3
600090000	ldf5_fortress	702599	1071.095093	704.207031	186.356979	90	240	TRUE	gb03 == 2
600090000	ldf5_fortress	702599	1080.476685	702.273987	186.356979	90	240	TRUE	gb03 == 2
600090000	ldf5_fortress	702600	1071.095093	704.207031	186.356979	90	240	TRUE	gb03 == 3
600090000	ldf5_fortress	702600	1080.476685	702.273987	186.356979	90	240	TRUE	gb03 == 3
600090000	ldf5_fortress	702601	742.430359	983.426941	155.619644	90	240	TRUE	gb01 == 2
600090000	ldf5_fortress	702602	742.430359	983.426941	157.119644	90	240	TRUE	gb01 == 3
600090000	ldf5_fortress	702603	742.430359	983.426941	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	702603	742.430359	983.426941	158.119644	90	240	TRUE	gb01_2 == 1
600090000	ldf5_fortress	702604	558.296326	667.459167	155.619644	90	240	TRUE	gb02 == 2
600090000	ldf5_fortress	702605	558.296326	667.459167	157.119644	90	240	TRUE	gb02 == 3
600090000	ldf5_fortress	702606	558.296326	667.459167	154.119644	90	240	TRUE	gb02 == 1
600090000	ldf5_fortress	702606	558.296326	667.459167	159.119644	90	240	TRUE	gb02_2 == 1
600090000	ldf5_fortress	702607	1075.757324	703.518982	188.160568	90	240	TRUE	gb03 == 2
600090000	ldf5_fortress	702608	1075.757324	703.518982	189.660568	90	240	TRUE	gb03 == 3
600090000	ldf5_fortress	702609	1075.757324	703.518982	186.660568	90	240	TRUE	gb03 == 1
600090000	ldf5_fortress	702609	1075.757324	703.518982	190.660568	90	240	TRUE	gb03_2 == 1
600090000	ldf5_fortress	702618	791.383728	488.734955	151.331055	90	60	TRUE	7011_rewardcon_d_set == 1
600090000	ldf5_fortress	702618	791.383728	488.734955	151.331055	90	60	TRUE	7011_rewardcon_l_set == 1
600090000	ldf5_fortress	702619	787.123047	259.477783	146.000854	90	1	TRUE	gb01 == 2
600090000	ldf5_fortress	702620	787.123047	259.477783	146.000854	90	1	TRUE	gb01 == 3
600090000	ldf5_fortress	702621	771.403992	297.902924	146.000854	90	1	TRUE	gb02 == 2
600090000	ldf5_fortress	702622	771.403992	297.902924	146.000854	90	1	TRUE	gb02 == 3
600090000	ldf5_fortress	702623	803.050903	297.947113	146.000854	90	1	TRUE	gb03 == 2
600090000	ldf5_fortress	702624	803.050903	297.947113	146.000854	90	1	TRUE	gb03 == 3
600090000	ldf5_fortress	702644	791.383728	488.734955	146.937088	90	60	TRUE	7011_rewardcon_d_set == 1
600090000	ldf5_fortress	702644	791.383728	488.734955	146.937088	90	60	TRUE	7011_rewardcon_l_set == 1
600090000	ldf5_fortress	800735	245.033493	1148.348877	130.773331	60	180	TRUE	v01 == 2
600090000	ldf5_fortress	800740	245.033493	1148.348877	130.773331	60	180	TRUE	v01 == 3
600090000	ldf5_fortress	800751	1366.824951	1142.445068	186.911911	200	180	TRUE	v02 == 2
600090000	ldf5_fortress	800756	1366.824951	1142.445068	186.911911	200	180	TRUE	v02 == 3
600090000	ldf5_fortress	802385	267.026764	1143.212158	130.773331	90	180	TRUE	v01 == 2
600090000	ldf5_fortress	802386	267.026764	1143.212158	130.773331	90	180	TRUE	v01 == 3
600090000	ldf5_fortress	802387	263.730103	1143.14624	130.773331	45	180	TRUE	v01 == 2
600090000	ldf5_fortress	802388	263.730103	1143.14624	130.773331	45	180	TRUE	v01 == 3
600090000	ldf5_fortress	802389	239.800522	1156.430176	130.773331	0	180	TRUE	v01 == 2
600090000	ldf5_fortress	802390	239.800522	1156.430176	130.773331	0	180	TRUE	v01 == 3
600090000	ldf5_fortress	802393	240.032196	1152.804688	130.773331	25	180	TRUE	v01 == 2
600090000	ldf5_fortress	802394	240.032196	1152.804688	130.773331	25	180	TRUE	v01 == 3
600090000	ldf5_fortress	802397	1348.002563	1152.943237	186.911911	225	180	TRUE	v02 == 2
600090000	ldf5_fortress	802398	1348.002563	1152.943237	186.911911	225	180	TRUE	v02 == 3
600090000	ldf5_fortress	802399	1368.12085	1131.569824	186.911911	180	180	TRUE	v02 == 2
600090000	ldf5_fortress	802400	1368.12085	1131.569824	186.911911	180	180	TRUE	v02 == 3
600090000	ldf5_fortress	802403	1369.643799	1135.196167	186.911911	180	180	TRUE	v02 == 2
600090000	ldf5_fortress	802404	1369.643799	1135.196167	186.911911	180	180	TRUE	v02 == 3
600090000	ldf5_fortress	802427	250.823868	1156.443359	130.773331	0	180	TRUE	v01 == 2
600090000	ldf5_fortress	802428	1359.082397	1132.9552	186.911911	200	180	TRUE	v02 == 2
600090000	ldf5_fortress	802429	250.823868	1156.443359	130.773331	0	180	TRUE	v01 == 3
600090000	ldf5_fortress	802430	1359.082397	1132.9552	186.911911	200	180	TRUE	v02 == 3
600090000	ldf5_fortress	804472	242.033493	1149.848877	130.773331	45	180	TRUE	v01 == 2
600090000	ldf5_fortress	804473	1368.324951	1138.945068	186.911911	200	180	TRUE	v02 == 2
600090000	ldf5_fortress	804474	242.033493	1149.848877	130.773331	45	180	TRUE	v01 == 3
600090000	ldf5_fortress	804475	1368.324951	1138.945068	186.911911	200	180	TRUE	v02 == 3
600090000	ldf5_fortress	804524	242.671982	1180.908447	131.131775	0	30	TRUE	v01 == 2
600090000	ldf5_fortress	804525	242.671982	1180.908447	131.131775	0	30	TRUE	v01 == 3
600090000	ldf5_fortress	804526	1356.727295	1109.768188	186.911911	150	10	TRUE	v02 == 2
600090000	ldf5_fortress	804527	1356.727295	1109.768188	186.911911	150	10	TRUE	v02 == 3
600090000	ldf5_fortress	804588	1298.784546	1305.374512	200.579178	45	30	TRUE	7011 == 3
600090000	ldf5_fortress	804593	394.641541	1352.442993	164.633057	345	30	TRUE	7011 == 2
600090000	ldf5_fortress	855263	791.45929	488.686127	148.789627	270	60	TRUE	7011_rewardcon_l_set == 1
600090000	ldf5_fortress	881546	546.251526	699.421875	155.786072	90	240	TRUE	gb02 == 1
600090000	ldf5_fortress	881546	555.645752	684.282104	154.119644	90	240	TRUE	gb02 == 1
600090000	ldf5_fortress	881546	555.645752	684.282104	159.119644	90	240	TRUE	gb02_2 == 1
600090000	ldf5_fortress	881546	561.984863	703.546143	155.786072	90	240	TRUE	gb02 == 1
600090000	ldf5_fortress	881546	737.187744	1020.787476	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881546	737.187744	1020.787476	158.119644	90	240	TRUE	gb01_2 == 1
600090000	ldf5_fortress	881546	742.12738	1039.941895	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881546	742.687744	1003.9646	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881546	742.687744	1003.9646	159.119644	90	240	TRUE	gb01_2 == 1
600090000	ldf5_fortress	881546	747.687744	1020.648071	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881546	747.687744	1020.648071	158.119644	90	240	TRUE	gb01_2 == 1
600090000	ldf5_fortress	881546	1077.675049	733.904907	186.660568	90	240	TRUE	gb03 == 1
600090000	ldf5_fortress	881546	1079.063721	720.227478	186.660568	90	240	TRUE	gb03 == 1
600090000	ldf5_fortress	881546	1079.063721	720.227478	190.660568	90	240	TRUE	gb03_2 == 1
600090000	ldf5_fortress	881546	1085.859985	733.229309	186.660568	90	240	TRUE	gb03 == 1
600090000	ldf5_fortress	881547	546.251526	699.421875	157.286072	90	240	TRUE	gb02 == 2
600090000	ldf5_fortress	881547	555.645752	684.282104	155.619644	90	240	TRUE	gb02 == 2
600090000	ldf5_fortress	881547	561.984863	703.546143	157.286072	90	240	TRUE	gb02 == 2
600090000	ldf5_fortress	881547	737.187744	1020.787476	155.619644	90	240	TRUE	gb01 == 2
600090000	ldf5_fortress	881547	742.048584	1039.865234	155.619644	90	240	TRUE	gb01 == 2
600090000	ldf5_fortress	881547	742.687744	1003.9646	155.619644	90	240	TRUE	gb01 == 2
600090000	ldf5_fortress	881547	747.687744	1020.648071	155.619644	90	240	TRUE	gb01 == 2
600090000	ldf5_fortress	881547	1077.675049	733.904907	188.160568	90	240	TRUE	gb03 == 2
600090000	ldf5_fortress	881547	1079.063721	720.227478	188.160568	90	240	TRUE	gb03 == 2
600090000	ldf5_fortress	881547	1085.859985	733.229309	188.160568	90	240	TRUE	gb03 == 2
600090000	ldf5_fortress	881548	546.251526	699.421875	158.786072	90	240	TRUE	gb02 == 3
600090000	ldf5_fortress	881548	555.645752	684.282104	157.119644	90	240	TRUE	gb02 == 3
600090000	ldf5_fortress	881548	561.984863	703.546143	158.786072	90	240	TRUE	gb02 == 3
600090000	ldf5_fortress	881548	737.187744	1020.787476	157.119644	90	240	TRUE	gb01 == 3
600090000	ldf5_fortress	881548	742.048584	1039.865234	157.119644	90	240	TRUE	gb01 == 3
600090000	ldf5_fortress	881548	742.687744	1003.9646	157.119644	90	240	TRUE	gb01 == 3
600090000	ldf5_fortress	881548	747.687744	1020.648071	157.119644	90	240	TRUE	gb01 == 3
600090000	ldf5_fortress	881548	1077.675049	733.904907	189.660568	90	240	TRUE	gb03 == 3
600090000	ldf5_fortress	881548	1079.063721	720.227478	189.660568	90	240	TRUE	gb03 == 3
600090000	ldf5_fortress	881548	1086.115845	733.229309	189.660568	90	240	TRUE	gb03 == 3
600090000	ldf5_fortress	881549	551.904236	680.579651	154.119644	90	240	TRUE	gb02 == 1
600090000	ldf5_fortress	881549	551.904236	680.579651	159.119644	90	240	TRUE	gb02_2 == 1
600090000	ldf5_fortress	881549	738.18457	999.500488	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881549	738.18457	999.500488	159.119644	90	240	TRUE	gb01_2 == 1
600090000	ldf5_fortress	881549	1074.0802	717.395935	186.660568	90	240	TRUE	gb03 == 1
600090000	ldf5_fortress	881549	1074.0802	717.395935	190.660568	90	240	TRUE	gb03_2 == 1
600090000	ldf5_fortress	881550	551.904236	680.579651	155.619644	90	240	TRUE	gb02 == 2
600090000	ldf5_fortress	881550	738.18457	999.500488	155.619644	90	240	TRUE	gb01 == 2
600090000	ldf5_fortress	881550	1074.0802	717.395935	188.160568	90	240	TRUE	gb03 == 2
600090000	ldf5_fortress	881551	551.904236	680.579651	157.119644	90	240	TRUE	gb02 == 3
600090000	ldf5_fortress	881551	738.18457	999.500488	157.119644	90	240	TRUE	gb01 == 3
600090000	ldf5_fortress	881551	1074.0802	717.395935	189.660568	90	240	TRUE	gb03 == 3
600090000	ldf5_fortress	881552	560.222107	682.069702	154.119644	90	240	TRUE	gb02 == 1
600090000	ldf5_fortress	881552	560.222107	682.069702	159.119644	90	240	TRUE	gb02_2 == 1
600090000	ldf5_fortress	881552	747.190674	999.486328	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881552	747.190674	999.486328	159.119644	90	240	TRUE	gb01_2 == 1
600090000	ldf5_fortress	881552	1081.797363	715.861633	186.660568	90	240	TRUE	gb03 == 1
600090000	ldf5_fortress	881552	1081.797363	715.861633	190.660568	90	240	TRUE	gb03_2 == 1
600090000	ldf5_fortress	881553	560.222107	682.069702	155.619644	90	240	TRUE	gb02 == 2
600090000	ldf5_fortress	881553	747.190674	999.486328	155.619644	90	240	TRUE	gb01 == 2
600090000	ldf5_fortress	881553	1081.797363	715.861633	188.160568	90	240	TRUE	gb03 == 2
600090000	ldf5_fortress	881554	560.222107	682.069702	157.119644	90	240	TRUE	gb02 == 3
600090000	ldf5_fortress	881554	747.190674	999.486328	157.119644	90	240	TRUE	gb01 == 3
600090000	ldf5_fortress	881554	1081.797363	715.861633	189.660568	90	240	TRUE	gb03 == 3
600090000	ldf5_fortress	881555	538.719421	703.041931	156.174606	90	240	TRUE	gb02 == 1
600090000	ldf5_fortress	881555	542.537781	703.03186	160.786072	90	240	TRUE	gb02_2 == 1
600090000	ldf5_fortress	881555	547.719421	682.041931	156.174606	90	240	TRUE	gb02 == 1
600090000	ldf5_fortress	881555	550.251526	707.421875	160.786072	90	240	TRUE	gb02_2 == 1
600090000	ldf5_fortress	881555	550.25592	707.302612	156.174606	90	240	TRUE	gb02 == 1
600090000	ldf5_fortress	881555	559.785522	709.048157	160.786072	90	240	TRUE	gb02_2 == 1
600090000	ldf5_fortress	881555	559.797546	709.223328	156.174606	90	240	TRUE	gb02 == 1
600090000	ldf5_fortress	881555	563.719421	685.041931	156.174606	90	240	TRUE	gb02 == 1
600090000	ldf5_fortress	881555	567.530945	702.762451	160.786072	90	240	TRUE	gb02_2 == 1
600090000	ldf5_fortress	881555	570.646545	704.062012	156.174606	90	240	TRUE	gb02 == 1
600090000	ldf5_fortress	881555	733.446167	1005.801086	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881555	733.455139	1005.797974	158.119644	90	240	TRUE	gb01_2 == 1
600090000	ldf5_fortress	881555	735.178772	1022.998291	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881555	735.187744	1022.995178	158.119644	90	240	TRUE	gb01_2 == 1
600090000	ldf5_fortress	881555	736.271118	1003.917908	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881555	736.28009	1003.914917	158.119644	90	240	TRUE	gb01_2 == 1
600090000	ldf5_fortress	881555	739.07312	1022.995178	158.119644	90	240	TRUE	gb01_2 == 1
600090000	ldf5_fortress	881555	739.178772	1022.998291	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881555	740.118408	1042.15271	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881555	744.118408	1042.15271	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881555	745.678772	1022.858887	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881555	745.687744	1022.648071	158.119644	90	240	TRUE	gb01_2 == 1
600090000	ldf5_fortress	881555	749.642761	1003.823608	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881555	749.651733	1003.820618	158.119644	90	240	TRUE	gb01_2 == 1
600090000	ldf5_fortress	881555	749.678772	1022.858887	154.119644	90	240	TRUE	gb01 == 1
600090000	ldf5_fortress	881555	749.687744	1022.648071	158.119644	90	240	TRUE	gb01_2 == 1
