npc	pattern	handler	branch	priority	guards	order	kind	a1	a2	a3	place	x	y	z	group
855912	DF5_ItemNamed_12_SSH	cycle	24	15	timer:4|hp_below:40	2	switch_to	0	0	0	RANDOM	0.0	0.0	0.0	0
855912	DF5_ItemNamed_12_SSH	cycle	24	15	timer:4|hp_below:40	3	attack	0	0	0		0.0	0.0	0.0	0
855912	DF5_ItemNamed_12_SSH	on_enter_attack_state	0	7		0	arm	0	3000	0		0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	0	30	timer:0|hp_between:51:99	0	arm	1	10000	0		0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	0	30	timer:0|hp_between:51:99	1	skill	21300	0	0	MOST_HATED	0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	1	29	timer:1|hp_between:51:99	0	arm	2	10000	0		0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	1	29	timer:1|hp_between:51:99	1	skill	21301	0	0	MOST_HATED	0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	2	28	timer:2|hp_between:51:99	0	arm	3	14000	0		0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	2	28	timer:2|hp_between:51:99	1	skill	17042	0	0	ME	0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	2	28	timer:2|hp_between:51:99	2	skill	21267	0	0	ME	0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	3	27	timer:3|hp_between:51:99	0	arm	0	13000	0		0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	3	27	timer:3|hp_between:51:99	1	switch_to	0	0	0	RANDOM	0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	3	27	timer:3|hp_between:51:99	2	attack	0	0	0		0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	4	26	timer:0|hp_below:49	0	arm	1	14000	0		0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	4	26	timer:0|hp_below:49	1	skill	17042	0	0	ME	0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	4	26	timer:0|hp_below:49	2	skill	21267	0	0	ME	0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	5	25	timer:1|hp_below:49	0	arm	2	10000	0		0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	5	25	timer:1|hp_below:49	1	skill	21301	0	0	MOST_HATED	0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	6	24	timer:2|hp_below:49	0	arm	3	14000	0		0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	6	24	timer:2|hp_below:49	1	skill	16666	0	0	MOST_HATED	0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	6	24	timer:2|hp_below:49	2	skill	16736	0	0	MOST_HATED	0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	7	23	timer:3|hp_below:49	0	arm	0	13000	0		0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	7	23	timer:3|hp_below:49	1	switch_to	0	0	0	RANDOM	0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	cycle	7	23	timer:3|hp_below:49	2	attack	0	0	0		0.0	0.0	0.0	0
855914	DF5_ItemNamed_6_Fi_01_SSH	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	0	50	timer:0|hp_between:51:99	0	arm	1	10000	0		0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	0	50	timer:0|hp_between:51:99	1	skill	21300	0	0	MOST_HATED	0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	1	49	timer:1|hp_between:51:99	0	arm	2	10000	0		0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	1	49	timer:1|hp_between:51:99	1	skill	17900	0	0	ME	0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	2	48	timer:2|hp_between:51:99	0	arm	3	10000	0		0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	2	48	timer:2|hp_between:51:99	1	skill	21301	0	0	MOST_HATED	0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	3	47	timer:3|hp_between:51:99	0	arm	0	10000	0		0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	3	47	timer:3|hp_between:51:99	1	skill	17247	0	0	ME	0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	4	30	timer:0|hp_below:50	0	arm	1	10000	0		0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	4	30	timer:0|hp_below:50	1	skill	21301	0	0	MOST_HATED	0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	5	29	timer:1|hp_below:50	0	arm	2	10000	0		0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	5	29	timer:1|hp_below:50	1	skill	17247	0	0	ME	0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	6	28	timer:2|hp_below:50	0	arm	3	14000	0		0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	6	28	timer:2|hp_below:50	1	switch_to	0	0	0	RANDOM	0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	6	28	timer:2|hp_below:50	2	attack	0	0	0		0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	6	28	timer:2|hp_below:50	3	skill	17900	0	0	ME	0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	7	27	timer:3|hp_below:50	0	arm	0	10000	0		0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	cycle	7	27	timer:3|hp_below:50	1	skill	21301	0	0	MOST_HATED	0.0	0.0	0.0	0
855917	DF5_ItemNamed_6_Fi_02_SSH	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
855918	DF5_ItemNamed_6_As_01_SSH	cycle	0	49	chance:35|timer:0	0	arm	1	15000	0		0.0	0.0	0.0	0
855918	DF5_ItemNamed_6_As_01_SSH	cycle	0	49	chance:35|timer:0	1	skill	17847	0	0	RANDOM	0.0	0.0	0.0	0
855918	DF5_ItemNamed_6_As_01_SSH	cycle	0	49	chance:35|timer:0	2	skill	17847	0	0	RANDOM	0.0	0.0	0.0	0
855918	DF5_ItemNamed_6_As_01_SSH	cycle	1	45	timer:1	0	arm	0	30000	0		0.0	0.0	0.0	0
855918	DF5_ItemNamed_6_As_01_SSH	cycle	1	45	timer:1	1	skill	17847	0	0	RANDOM	0.0	0.0	0.0	0
855918	DF5_ItemNamed_6_As_01_SSH	cycle	2	47	timer:0	0	arm	2	30000	0		0.0	0.0	0.0	0
855918	DF5_ItemNamed_6_As_01_SSH	cycle	2	47	timer:0	1	skill	16664	0	0	RANDOM	0.0	0.0	0.0	0
855918	DF5_ItemNamed_6_As_01_SSH	cycle	2	47	timer:0	2	skill	16664	0	0	RANDOM	0.0	0.0	0.0	0
855918	DF5_ItemNamed_6_As_01_SSH	cycle	3	44	timer:2	0	arm	0	30000	0		0.0	0.0	0.0	0
855918	DF5_ItemNamed_6_As_01_SSH	cycle	3	44	timer:2	1	skill	16664	0	0	RANDOM	0.0	0.0	0.0	0
855918	DF5_ItemNamed_6_As_01_SSH	on_enter_attack_state	0	50		0	arm	0	5000	0		0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	0	50	timer:0|hp_between:51:99	0	arm	1	10000	0		0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	0	50	timer:0|hp_between:51:99	1	skill	16571	0	0	MOST_HATED	0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	1	49	timer:1|hp_between:51:99	0	arm	2	10000	0		0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	1	49	timer:1|hp_between:51:99	1	skill	16577	0	0	MOST_HATED	0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	2	48	timer:2|hp_between:51:99	0	arm	3	10000	0		0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	2	48	timer:2|hp_between:51:99	1	switch_to	0	0	0	RANDOM	0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	2	48	timer:2|hp_between:51:99	2	attack	0	0	0		0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	3	47	timer:3|hp_between:51:99	0	arm	0	15000	0		0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	3	47	timer:3|hp_between:51:99	1	skill	16580	0	0	MOST_HATED	0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	3	47	timer:3|hp_between:51:99	2	skill	16577	0	0	MOST_HATED	0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	4	40	timer:0|hp_below:49	0	arm	1	10000	0		0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	4	40	timer:0|hp_below:49	1	skill	16571	0	0	MOST_HATED	0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	5	39	timer:1|hp_below:49	0	arm	2	10000	0		0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	5	39	timer:1|hp_below:49	1	skill	16577	0	0	MOST_HATED	0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	6	38	timer:2|hp_below:49	0	arm	3	10000	0		0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	6	38	timer:2|hp_below:49	1	arm	4	11000	0		0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	6	38	timer:2|hp_below:49	2	switch_to	0	0	0	RANDOM	0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	6	38	timer:2|hp_below:49	3	attack	0	0	0		0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	7	37	timer:3|hp_below:49	0	switch_to	0	0	0	RANDOM	0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	8	36	timer:4|hp_below:49	0	arm	0	14000	0		0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	8	36	timer:4|hp_below:49	1	skill	16580	0	0	MOST_HATED	0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	cycle	8	36	timer:4|hp_below:49	2	skill	20710	0	0	ME	0.0	0.0	0.0	0
855921	DF5_ItemNamed_6_Fi_03_SSH	on_enter_attack_state	0	90		0	arm	0	6000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	0	14	timer:8	0	arm	5	12000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	0	14	timer:8	1	skill	21296	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	0	14	timer:8	2	skill	21297	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	1	13	timer:7|unset_flag_var:2	0	arm	8	10000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	1	13	timer:7|unset_flag_var:2	1	skill	20648	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	1	13	timer:7|unset_flag_var:2	2	skill	20704	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	2	12	timer:7|set_flag_var:2	0	arm	8	8000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	2	12	timer:7|set_flag_var:2	1	skill	20648	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	2	12	timer:7|set_flag_var:2	2	switch_to	0	0	0	RANDOM	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	2	12	timer:7|set_flag_var:2	3	attack	0	0	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	3	11	timer:6	0	arm	7	10000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	3	11	timer:6	1	skill	21297	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	4	10	timer:5	0	arm	6	10000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	4	10	timer:5	1	skill	21294	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	5	9	timer:0|hp_below:50|set_flag_var:0	0	arm	5	14000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	5	9	timer:0|hp_below:50|set_flag_var:0	1	skill	20701	0	0	ME	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	5	9	timer:0|hp_below:50|set_flag_var:0	2	skill	20648	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	5	9	timer:0|hp_below:50|set_flag_var:0	3	skill	20704	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	5	9	timer:0|hp_below:50|set_flag_var:0	4	say	1501059	0	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	6	8	timer:4|hp_between:52:99	0	arm	1	8000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	6	8	timer:4|hp_between:52:99	1	skill	21294	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	7	7	timer:3|hp_between:52:99	0	arm	4	10000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	7	7	timer:3|hp_between:52:99	1	skill	21297	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	8	6	timer:2|hp_between:52:99	0	arm	3	10000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	8	6	timer:2|hp_between:52:99	1	skill	21294	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	9	5	timer:1|hp_between:52:99|unset_flag_var:1	0	arm	2	10000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	9	5	timer:1|hp_between:52:99|unset_flag_var:1	1	switch_to	0	0	0	RANDOM	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	9	5	timer:1|hp_between:52:99|unset_flag_var:1	2	attack	0	0	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	10	4	timer:1|hp_between:52:99|set_flag_var:1	0	arm	2	10000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	10	4	timer:1|hp_between:52:99|set_flag_var:1	1	skill	21294	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	cycle	11	3	timer:0	0	arm	0	3000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	on_enter_attack_state	0	2		0	arm	0	5000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	on_enter_attack_state	0	2		1	arm	1	12000	0		0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	on_enter_attack_state	0	2		2	skill	20700	0	0	ME	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	on_enter_attack_state	0	2		3	skill	20648	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	on_enter_attack_state	0	2		4	skill	20704	0	0	MOST_HATED	0.0	0.0	0.0	0
855922	DF5_ItemNamed_6_Wi_02_SSH	on_enter_attack_state	0	2		5	say	1501058	0	0		0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	0	100	timer:0	0	arm	1	10000	0		0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	0	100	timer:0	1	skill	20703	0	0	MOST_HATED	0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	1	99	timer:1	0	arm	2	7000	0		0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	1	99	timer:1	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	2	98	timer:2	0	arm	3	10000	0		0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	2	98	timer:2	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	3	97	timer:3	0	arm	4	7000	0		0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	3	97	timer:3	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	4	96	timer:4	0	arm	5	15000	0		0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	4	96	timer:4	1	skill	20703	0	0	MOST_HATED	0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	5	95	timer:5	0	arm	6	7000	0		0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	5	95	timer:5	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	6	94	timer:6	0	arm	2	15000	0		0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	cycle	6	94	timer:6	1	skill	20703	0	0	MOST_HATED	0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	on_enter_attack_state	0	7		0	arm	0	7000	0		0.0	0.0	0.0	0
855924	Britra_Fi_HpDrain	on_enter_attack_state	0	7		1	skill	16517	0	0	ME	0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	0	100	timer:0	0	arm	1	10000	0		0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	0	100	timer:0	1	skill	20703	0	0	MOST_HATED	0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	1	99	timer:1	0	arm	2	7000	0		0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	1	99	timer:1	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	2	98	timer:2	0	arm	3	10000	0		0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	2	98	timer:2	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	3	97	timer:3	0	arm	4	7000	0		0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	3	97	timer:3	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	4	96	timer:4	0	arm	5	15000	0		0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	4	96	timer:4	1	skill	20703	0	0	MOST_HATED	0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	5	95	timer:5	0	arm	6	7000	0		0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	5	95	timer:5	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	6	94	timer:6	0	arm	2	15000	0		0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	cycle	6	94	timer:6	1	skill	20703	0	0	MOST_HATED	0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	on_enter_attack_state	0	7		0	arm	0	7000	0		0.0	0.0	0.0	0
855926	Britra_Fi_HpDrain	on_enter_attack_state	0	7		1	skill	16517	0	0	ME	0.0	0.0	0.0	0
855927	Britra_As_Poison	cycle	0	100	timer:0	0	arm	1	7000	0		0.0	0.0	0.0	0
855927	Britra_As_Poison	cycle	0	100	timer:0	1	skill	17332	0	0	MOST_HATED	0.0	0.0	0.0	0
855927	Britra_As_Poison	cycle	1	99	timer:1	0	arm	2	10000	0		0.0	0.0	0.0	0
855927	Britra_As_Poison	cycle	1	99	timer:1	1	skill	17332	0	0	MOST_HATED	0.0	0.0	0.0	0
855927	Britra_As_Poison	cycle	2	98	timer:2	0	arm	3	10000	0		0.0	0.0	0.0	0
855927	Britra_As_Poison	cycle	2	98	timer:2	1	skill	17295	0	0	MOST_HATED	0.0	0.0	0.0	0
855927	Britra_As_Poison	cycle	3	97	timer:3	0	arm	0	7000	0		0.0	0.0	0.0	0
855927	Britra_As_Poison	cycle	3	97	timer:3	1	skill	17322	0	0	MOST_HATED	0.0	0.0	0.0	0
855927	Britra_As_Poison	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
855927	Britra_As_Poison	on_enter_attack_state	0	7		1	skill	17322	0	0	MOST_HATED	0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	0	100	timer:0	0	arm	1	7000	0		0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	0	100	timer:0	1	skill	16678	0	0	MOST_HATED	0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	1	99	timer:1	0	arm	2	7000	0		0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	1	99	timer:1	1	skill	17332	0	0	MOST_HATED	0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	2	98	timer:2	0	arm	3	10000	0		0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	2	98	timer:2	1	skill	17295	0	0	MOST_HATED	0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	3	96	timer:3	0	arm	4	7000	0		0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	3	96	timer:3	1	skill	17322	0	0	MOST_HATED	0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	4	95	timer:4	0	arm	5	7000	0		0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	4	95	timer:4	1	skill	16678	0	0	MOST_HATED	0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	5	94	timer:5	0	arm	6	7000	0		0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	5	94	timer:5	1	skill	17295	0	0	MOST_HATED	0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	6	93	timer:6	0	arm	2	7000	0		0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	cycle	6	93	timer:6	1	skill	17332	0	0	MOST_HATED	0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
855929	Britra_As_Poison_LowNmd	on_enter_attack_state	0	7		1	skill	17322	0	0	MOST_HATED	0.0	0.0	0.0	0
855931	TR_Drakan_Fi_Stun_solo	cycle	0	9	timer:3	0	arm	2	15000	0		0.0	0.0	0.0	0
855931	TR_Drakan_Fi_Stun_solo	cycle	0	9	timer:3	1	skill	16516	0	0	MOST_HATED	0.0	0.0	0.0	0
855931	TR_Drakan_Fi_Stun_solo	cycle	1	8	timer:2	0	arm	3	15000	0		0.0	0.0	0.0	0
855931	TR_Drakan_Fi_Stun_solo	cycle	1	8	timer:2	1	skill	18322	0	0	MOST_HATED	0.0	0.0	0.0	0
855931	TR_Drakan_Fi_Stun_solo	cycle	2	7	timer:1	0	arm	2	12000	0		0.0	0.0	0.0	0
855931	TR_Drakan_Fi_Stun_solo	cycle	2	7	timer:1	1	skill	20078	0	0	MOST_HATED	0.0	0.0	0.0	0
855931	TR_Drakan_Fi_Stun_solo	cycle	2	7	timer:1	2	skill	21148	0	0	MOST_HATED	0.0	0.0	0.0	0
855931	TR_Drakan_Fi_Stun_solo	cycle	3	6	timer:0	0	arm	1	8000	0		0.0	0.0	0.0	0
855931	TR_Drakan_Fi_Stun_solo	cycle	3	6	timer:0	1	skill	16516	0	0	MOST_HATED	0.0	0.0	0.0	0
855931	TR_Drakan_Fi_Stun_solo	on_enter_attack_state	0	5		0	arm	0	5000	0		0.0	0.0	0.0	0
855956	LF5_NewSpecies_Fi_KJS	cycle	0	21	hp_below:50|timer:3|set_flag_var:0	0	skill	16634	0	0	ME	0.0	0.0	0.0	0
855956	LF5_NewSpecies_Fi_KJS	cycle	1	20	timer:0	0	arm	1	7000	0		0.0	0.0	0.0	0
855956	LF5_NewSpecies_Fi_KJS	cycle	1	20	timer:0	1	skill	16519	0	0	MOST_HATED	0.0	0.0	0.0	0
855956	LF5_NewSpecies_Fi_KJS	cycle	2	19	timer:1	0	arm	2	7000	0		0.0	0.0	0.0	0
855956	LF5_NewSpecies_Fi_KJS	cycle	2	19	timer:1	1	skill	16673	0	0	ME	0.0	0.0	0.0	0
855956	LF5_NewSpecies_Fi_KJS	cycle	3	18	chance:50|timer:2	0	arm	0	7000	0		0.0	0.0	0.0	0
855956	LF5_NewSpecies_Fi_KJS	cycle	3	18	chance:50|timer:2	1	skill	16519	0	0	MOST_HATED	0.0	0.0	0.0	0
855956	LF5_NewSpecies_Fi_KJS	cycle	4	17	timer:2	0	arm	0	7000	0		0.0	0.0	0.0	0
855956	LF5_NewSpecies_Fi_KJS	cycle	4	17	timer:2	1	skill	17083	0	0	MOST_HATED	0.0	0.0	0.0	0
855956	LF5_NewSpecies_Fi_KJS	cycle	5	7	timer:3	0	arm	3	3000	0		0.0	0.0	0.0	0
855956	LF5_NewSpecies_Fi_KJS	on_enter_attack_state	0	90		0	arm	0	7000	0		0.0	0.0	0.0	0
855956	LF5_NewSpecies_Fi_KJS	on_enter_attack_state	0	90		1	arm	3	6000	0		0.0	0.0	0.0	0
855956	LF5_NewSpecies_Fi_KJS	on_enter_attack_state	0	90		2	skill	17291	0	0	MOST_HATED	0.0	0.0	0.0	0
855959	LF5_NewSpecies_Wi_KJS	cycle	0	22	timer:3|set_flag_var:0	0	arm	4	4000	0		0.0	0.0	0.0	0
855959	LF5_NewSpecies_Wi_KJS	cycle	0	22	timer:3|set_flag_var:0	1	broadcast	60004	10	0		0.0	0.0	0.0	0
855959	LF5_NewSpecies_Wi_KJS	cycle	1	20	timer:0	0	arm	1	7000	0		0.0	0.0	0.0	0
855959	LF5_NewSpecies_Wi_KJS	cycle	1	20	timer:0	1	skill	17361	0	0	MOST_HATED	0.0	0.0	0.0	0
855959	LF5_NewSpecies_Wi_KJS	cycle	2	19	timer:1	0	arm	2	7000	0		0.0	0.0	0.0	0
