guard_npc_id	pattern	low_hp	high_hp	chance	placement	live_seconds	spawn_range	attack_hate	summons
294604	DrGuard_RhA	36	70	100	TARGET	600	3	0	294773*3
294621	LGuard_RhA	0	34	100	SELF	600	3	0	294710*2,294707*3
294621	LGuard_RhA	36	70	100	TARGET	600	3	0	294707*3
294624	LGuard_AhA	0	34	100	SELF	600	3	0	294713*2,294716*1
294627	LGuard_WhA	0	34	100	SELF	600	3	0	294719*1
294630	LGuard_PhA	0	34	50	SELF	600	3	0	294734*3,294737*2
294630	LGuard_PhA	36	70	50	SELF	600	3	0	294734*2,294737*1
294630	LGuard_PhA	71	100	50	SELF	600	3	0	294734*2
294636	DGuard_RhA	0	34	100	SELF	600	3	0	294743*2,294740*3
294636	DGuard_RhA	36	70	100	TARGET	600	3	0	294740*3
294639	DGuard_AhA	0	34	100	SELF	600	3	0	294746*2,294749*1
294642	DGuard_WhA	0	34	100	SELF	600	3	0	294752*1
294645	DGuard_PhA	0	34	50	SELF	600	3	0	294767*3,294770*2
294645	DGuard_PhA	36	70	50	SELF	600	3	0	294767*2,294770*1
294645	DGuard_PhA	71	100	50	SELF	600	3	0	294767*2
294651	DrGuard_RhA	0	34	100	TARGET	600	3	0	294773*3
294651	DrGuard_RhA	0	100	100	TARGET	600	3	0	294773*2
294651	DrGuard_RhA	36	70	100	TARGET	600	3	0	294773*3
294666	LGuard_RhA	0	34	100	SELF	600	3	0	294710*2,294707*3
294666	LGuard_RhA	36	70	100	TARGET	600	3	0	294707*3
294669	LGuard_AhA	0	34	100	SELF	600	3	0	294713*2,294716*1
294672	LGuard_WhA	0	34	100	SELF	600	3	0	294719*1
294675	LGuard_PhA	0	34	50	SELF	600	3	0	294734*3,294737*2
294675	LGuard_PhA	36	70	50	SELF	600	3	0	294734*2,294737*1
294675	LGuard_PhA	71	100	50	SELF	600	3	0	294734*2
294681	DGuard_RhA	0	34	100	SELF	600	3	0	294743*2,294740*3
294681	DGuard_RhA	36	70	100	TARGET	600	3	0	294740*3
294684	DGuard_AhA	0	34	100	SELF	600	3	0	294746*2,294749*1
294687	DGuard_WhA	0	34	100	SELF	600	3	0	294752*1
294690	DGuard_PhA	0	34	50	SELF	600	3	0	294767*3,294770*2
294690	DGuard_PhA	36	70	50	SELF	600	3	0	294767*2,294770*1
294690	DGuard_PhA	71	100	50	SELF	600	3	0	294767*2
294696	DrGuard_RhA	0	34	100	TARGET	600	3	0	294773*3
294696	DrGuard_RhA	0	100	100	TARGET	600	3	0	294773*2
294696	DrGuard_RhA	36	70	100	TARGET	600	3	0	294773*3
294794	LGuard_ReA	0	34	100	TARGET	600	1	0	294707*1
294799	DGuard_ReA	0	34	100	SELF	600	1	0	294740*1
294804	DrGuard_ReA	0	34	100	TARGET	600	3	0	294773*1
294806	DrGuard_WeA	0	34	75	SELF	600	2	0	294776*2
294809	LGuard_ReA	0	34	100	TARGET	600	1	0	294707*1
294814	DGuard_ReA	0	34	100	SELF	600	1	0	294740*1
294819	DrGuard_ReA	0	34	100	TARGET	600	3	0	294773*1
294821	DrGuard_WeA	0	34	75	SELF	600	2	0	294776*2
294824	LGuard_ReA	0	34	100	TARGET	600	1	0	294707*1
294829	DGuard_ReA	0	34	100	SELF	600	1	0	294740*1
294834	DrGuard_ReA	0	34	100	TARGET	600	3	0	294773*1
294836	DrGuard_WeA	0	34	75	SELF	600	2	0	294776*2
294897	LGuard_ReA	0	34	100	TARGET	600	1	0	294707*1
294898	LGuard_RhA	0	34	100	SELF	600	3	0	294710*2,294707*3
294898	LGuard_RhA	36	70	100	TARGET	600	3	0	294707*3
294902	LGuard_WhA	0	34	100	SELF	600	3	0	294719*1
294905	DGuard_ReA	0	34	100	SELF	600	1	0	294740*1
294906	DGuard_RhA	0	34	100	SELF	600	3	0	294743*2,294740*3
294906	DGuard_RhA	36	70	100	TARGET	600	3	0	294740*3
294910	DGuard_WhA	0	34	100	SELF	600	3	0	294752*1
294913	DrGuard_ReA	0	34	100	TARGET	600	3	0	294773*1
294914	DrGuard_RhA	0	34	100	TARGET	600	3	0	294773*3
294914	DrGuard_RhA	0	100	100	TARGET	600	3	0	294773*2
294914	DrGuard_RhA	36	70	100	TARGET	600	3	0	294773*3
294917	DrGuard_WeA	0	34	75	SELF	600	2	0	294776*2
294952	LGuard_ReA	0	34	100	TARGET	600	1	0	294707*1
294953	LGuard_RhA	0	34	100	SELF	600	3	0	294710*2,294707*3
294953	LGuard_RhA	36	70	100	TARGET	600	3	0	294707*3
294957	LGuard_WhA	0	34	100	SELF	600	3	0	294719*1
294960	DGuard_ReA	0	34	100	SELF	600	1	0	294740*1
294961	DGuard_RhA	0	34	100	SELF	600	3	0	294743*2,294740*3
294961	DGuard_RhA	36	70	100	TARGET	600	3	0	294740*3
294965	DGuard_WhA	0	34	100	SELF	600	3	0	294752*1
294968	DrGuard_ReA	0	34	100	TARGET	600	3	0	294773*1
294969	DrGuard_RhA	0	34	100	TARGET	600	3	0	294773*3
294969	DrGuard_RhA	0	100	100	TARGET	600	3	0	294773*2
294969	DrGuard_RhA	36	70	100	TARGET	600	3	0	294773*3
294972	DrGuard_WeA	0	34	75	SELF	600	2	0	294776*2
294976	LGuard_ReA	0	34	100	TARGET	600	1	0	294707*1
294977	LGuard_RhA	0	34	100	SELF	600	3	0	294710*2,294707*3
294977	LGuard_RhA	36	70	100	TARGET	600	3	0	294707*3
294981	LGuard_WhA	0	34	100	SELF	600	3	0	294719*1
294984	DGuard_ReA	0	34	100	SELF	600	1	0	294740*1
294985	DGuard_RhA	0	34	100	SELF	600	3	0	294743*2,294740*3
294985	DGuard_RhA	36	70	100	TARGET	600	3	0	294740*3
294989	DGuard_WhA	0	34	100	SELF	600	3	0	294752*1
294992	DrGuard_ReA	0	34	100	TARGET	600	3	0	294773*1
294993	DrGuard_RhA	0	34	100	TARGET	600	3	0	294773*3
294993	DrGuard_RhA	0	100	100	TARGET	600	3	0	294773*2
294993	DrGuard_RhA	36	70	100	TARGET	600	3	0	294773*3
294996	DrGuard_WeA	0	34	75	SELF	600	2	0	294776*2
295077	LGuard_Shield	0	34	100	TARGET	600	2	0	295074*1
295078	LGuard_Shield	0	34	100	TARGET	600	2	0	295074*1
295079	LGuard_Shield	0	34	100	TARGET	600	2	0	295074*1
295080	DGuard_Shield	0	34	100	TARGET	600	2	0	295075*1
295081	DGuard_Shield	0	34	100	TARGET	600	2	0	295075*1
295082	DGuard_Shield	0	34	100	TARGET	600	2	0	295075*1
295083	DrGuard_Shield	0	34	100	TARGET	600	2	0	295076*1
295084	DrGuard_Shield	0	34	100	TARGET	600	2	0	295076*1
295085	DrGuard_Shield	0	34	100	TARGET	600	2	0	295076*1
295108	LGuard_RhB	0	34	100	TARGET	100	3	0	294707*3
295108	LGuard_RhB	36	70	100	TARGET	100	3	0	294707*2
295111	LGuard_PhB	0	34	50	TARGET	100	3	0	294737*2
295111	LGuard_PhB	0	100	50	TARGET	100	3	0	294734*2
295113	DGuard_RhB	0	34	100	TARGET	100	3	0	294740*3
295113	DGuard_RhB	36	70	100	TARGET	100	3	0	294740*2
295116	DGuard_PhB	0	34	50	TARGET	100	3	0	294770*2
295116	DGuard_PhB	0	100	50	TARGET	100	3	0	294767*2
295118	DrGuard_RhB	0	100	100	TARGET	100	2	0	294773*2
295118	DrGuard_RhB	0	34	100	TARGET	0	2	0	294773*1
295118	DrGuard_RhB	36	70	100	TARGET	100	2	0	294773*2
295186	LGuard_RhB_L50	0	34	100	TARGET	100	3	0	295131*3
295186	LGuard_RhB_L50	36	70	100	TARGET	100	3	0	295131*2
295189	LGuard_PhB_L50	0	34	50	TARGET	600	3	0	295141*2
295189	LGuard_PhB_L50	0	100	50	TARGET	600	3	0	295141*2
295191	DGuard_RhB_L50	0	34	100	TARGET	100	3	0	295142*3
295191	DGuard_RhB_L50	36	70	100	TARGET	100	3	0	295142*2
295194	DGuard_PhB_L50	0	34	50	TARGET	600	3	0	295152*2
295194	DGuard_PhB_L50	0	100	50	TARGET	600	3	0	295152*2
295196	DrGuard_RhB_L50	0	100	100	TARGET	100	2	0	295153*2
295196	DrGuard_RhB_L50	0	34	100	TARGET	0	2	0	295153*1
295196	DrGuard_RhB_L50	36	70	100	TARGET	100	2	0	295153*2
295271	BGuard_ChiefA_L_L50	0	24	100	SELF	600	8	0	295212*1
295271	BGuard_ChiefA_L_L50	26	50	100	SELF	600	8	0	295215*1
295272	BGuard_ChiefA_L_L50	0	24	100	SELF	600	8	0	295212*1
295272	BGuard_ChiefA_L_L50	26	50	100	SELF	600	8	0	295215*1
295273	BGuard_ChiefA_L_L50	0	24	100	SELF	600	8	0	295212*1
295273	BGuard_ChiefA_L_L50	26	50	100	SELF	600	8	0	295215*1
295274	BGuard_ChiefA_D_L50	0	24	100	SELF	600	8	0	295213*1
295274	BGuard_ChiefA_D_L50	26	50	100	SELF	600	8	0	295216*1
295275	BGuard_ChiefA_D_L50	0	24	100	SELF	600	8	0	295213*1
295275	BGuard_ChiefA_D_L50	26	50	100	SELF	600	8	0	295216*1
295276	BGuard_ChiefA_D_L50	0	24	100	SELF	600	8	0	295213*1
295276	BGuard_ChiefA_D_L50	26	50	100	SELF	600	8	0	295216*1
295277	BGuard_ChiefA_Dr_L50	0	24	100	SELF	100	3	0	295214*1
295277	BGuard_ChiefA_Dr_L50	26	50	100	SELF	0	3	0	295217*1
295278	BGuard_ChiefA_Dr_L50	0	24	100	SELF	100	3	0	295214*1
295278	BGuard_ChiefA_Dr_L50	26	50	100	SELF	0	3	0	295217*1
295279	BGuard_ChiefA_Dr_L50	0	24	100	SELF	100	3	0	295214*1
295279	BGuard_ChiefA_Dr_L50	26	50	100	SELF	0	3	0	295217*1
295286	LGuard_ReA_L50	0	34	100	TARGET	100	1	0	295131*1
295287	LGuard_RhA_L50	0	34	100	SELF	600	3	0	295132*2,295131*3
295287	LGuard_RhA_L50	36	70	100	TARGET	600	3	0	295131*3
295290	LGuard_ReA_L50	0	34	100	TARGET	100	1	0	295131*1
295291	LGuard_RhA_L50	0	34	100	SELF	600	3	0	295132*2,295131*3
295291	LGuard_RhA_L50	36	70	100	TARGET	600	3	0	295131*3
295295	LGuard_AhA_L50	0	34	100	SELF	600	3	0	295133*2,295134*1
295299	LGuard_WhA_L50	0	34	100	SELF	600	3	0	295135*1
295303	LGuard_WhA_L50	0	34	100	SELF	600	3	0	295135*1
295307	LGuard_PhA_L50	0	34	50	SELF	600	3	0	295140*3,295141*2
295307	LGuard_PhA_L50	36	70	50	SELF	600	3	0	295140*2,295141*1
295307	LGuard_PhA_L50	71	100	50	SELF	600	3	0	295140*2
295314	DGuard_ReA_L50	0	34	100	TARGET	100	1	0	295142*1
295315	DGuard_RhA_L50	0	34	100	SELF	600	3	0	295143*2,295142*3
295315	DGuard_RhA_L50	36	70	100	TARGET	600	3	0	295142*3
295318	DGuard_ReA_L50	0	34	100	TARGET	100	1	0	295142*1
295319	DGuard_RhA_L50	0	34	100	SELF	600	3	0	295143*2,295142*3
295319	DGuard_RhA_L50	36	70	100	TARGET	600	3	0	295142*3
295323	DGuard_AhA_L50	0	34	100	SELF	600	3	0	295144*2,295145*1
295327	DGuard_WhA_L50	0	34	100	SELF	600	3	0	295146*1
295331	DGuard_WhA_L50	0	34	100	SELF	600	3	0	295146*1
295335	DGuard_PhA_L50	0	34	50	SELF	600	3	0	295151*3,295152*2
295335	DGuard_PhA_L50	36	70	50	SELF	600	3	0	295151*2,295152*1
295335	DGuard_PhA_L50	71	100	50	SELF	600	3	0	295151*2
295342	DrGuard_ReA_L50	0	34	100	TARGET	600	3	0	295153*1
295343	DrGuard_RhA_L50	0	34	100	TARGET	600	3	0	295153*3
295343	DrGuard_RhA_L50	0	100	100	TARGET	600	3	0	295153*2
295343	DrGuard_RhA_L50	36	70	100	TARGET	600	3	0	295153*3
295346	DrGuard_ReA_L50	0	34	100	TARGET	600	3	0	295153*1
295347	DrGuard_RhA_L50	0	34	100	TARGET	600	3	0	295153*3
295347	DrGuard_RhA_L50	0	100	100	TARGET	600	3	0	295153*2
295347	DrGuard_RhA_L50	36	70	100	TARGET	600	3	0	295153*3
295354	DrGuard_WeA_L50	0	34	75	SELF	600	2	0	295154*2
295358	DrGuard_WeA_L50	0	34	75	SELF	600	2	0	295154*2
295370	LGuard_ReA_L50	0	34	100	TARGET	100	1	0	295131*1
295371	LGuard_RhA_L50	0	34	100	SELF	600	3	0	295132*2,295131*3
295371	LGuard_RhA_L50	36	70	100	TARGET	600	3	0	295131*3
295374	LGuard_ReA_L50	0	34	100	TARGET	100	1	0	295131*1
295375	LGuard_RhA_L50	0	34	100	SELF	600	3	0	295132*2,295131*3
295375	LGuard_RhA_L50	36	70	100	TARGET	600	3	0	295131*3
295379	LGuard_AhA_L50	0	34	100	SELF	600	3	0	295133*2,295134*1
295383	LGuard_WhA_L50	0	34	100	SELF	600	3	0	295135*1
295387	LGuard_WhA_L50	0	34	100	SELF	600	3	0	295135*1
295391	LGuard_PhA_L50	0	34	50	SELF	600	3	0	295140*3,295141*2
295391	LGuard_PhA_L50	36	70	50	SELF	600	3	0	295140*2,295141*1
295391	LGuard_PhA_L50	71	100	50	SELF	600	3	0	295140*2
295398	DGuard_ReA_L50	0	34	100	TARGET	100	1	0	295142*1
295399	DGuard_RhA_L50	0	34	100	SELF	600	3	0	295143*2,295142*3
295399	DGuard_RhA_L50	36	70	100	TARGET	600	3	0	295142*3
295402	DGuard_ReA_L50	0	34	100	TARGET	100	1	0	295142*1
295403	DGuard_RhA_L50	0	34	100	SELF	600	3	0	295143*2,295142*3
295403	DGuard_RhA_L50	36	70	100	TARGET	600	3	0	295142*3
295407	DGuard_AhA_L50	0	34	100	SELF	600	3	0	295144*2,295145*1
295411	DGuard_WhA_L50	0	34	100	SELF	600	3	0	295146*1
295415	DGuard_WhA_L50	0	34	100	SELF	600	3	0	295146*1
295419	DGuard_PhA_L50	0	34	50	SELF	600	3	0	295151*3,295152*2
295419	DGuard_PhA_L50	36	70	50	SELF	600	3	0	295151*2,295152*1
295419	DGuard_PhA_L50	71	100	50	SELF	600	3	0	295151*2
295426	DrGuard_ReA_L50	0	34	100	TARGET	600	3	0	295153*1
295427	DrGuard_RhA_L50	0	34	100	TARGET	600	3	0	295153*3
295427	DrGuard_RhA_L50	0	100	100	TARGET	600	3	0	295153*2
295427	DrGuard_RhA_L50	36	70	100	TARGET	600	3	0	295153*3
295430	DrGuard_ReA_L50	0	34	100	TARGET	600	3	0	295153*1
295431	DrGuard_RhA_L50	0	34	100	TARGET	600	3	0	295153*3
295431	DrGuard_RhA_L50	0	100	100	TARGET	600	3	0	295153*2
295431	DrGuard_RhA_L50	36	70	100	TARGET	600	3	0	295153*3
295438	DrGuard_WeA_L50	0	34	75	SELF	600	2	0	295154*2
295442	DrGuard_WeA_L50	0	34	75	SELF	600	2	0	295154*2
295454	LGuard_ReA_L50	0	34	100	TARGET	100	1	0	295131*1
295455	LGuard_RhA_L50	0	34	100	SELF	600	3	0	295132*2,295131*3
295455	LGuard_RhA_L50	36	70	100	TARGET	600	3	0	295131*3
295458	LGuard_ReA_L50	0	34	100	TARGET	100	1	0	295131*1
295459	LGuard_RhA_L50	0	34	100	SELF	600	3	0	295132*2,295131*3
295459	LGuard_RhA_L50	36	70	100	TARGET	600	3	0	295131*3
295463	LGuard_AhA_L50	0	34	100	SELF	600	3	0	295133*2,295134*1
295467	LGuard_WhA_L50	0	34	100	SELF	600	3	0	295135*1
295471	LGuard_WhA_L50	0	34	100	SELF	600	3	0	295135*1
295475	LGuard_PhA_L50	0	34	50	SELF	600	3	0	295140*3,295141*2
295475	LGuard_PhA_L50	36	70	50	SELF	600	3	0	295140*2,295141*1
295475	LGuard_PhA_L50	71	100	50	SELF	600	3	0	295140*2
295482	DGuard_ReA_L50	0	34	100	TARGET	100	1	0	295142*1
295483	DGuard_RhA_L50	0	34	100	SELF	600	3	0	295143*2,295142*3
295483	DGuard_RhA_L50	36	70	100	TARGET	600	3	0	295142*3
295486	DGuard_ReA_L50	0	34	100	TARGET	100	1	0	295142*1
295487	DGuard_RhA_L50	0	34	100	SELF	600	3	0	295143*2,295142*3
295487	DGuard_RhA_L50	36	70	100	TARGET	600	3	0	295142*3
295491	DGuard_AhA_L50	0	34	100	SELF	600	3	0	295144*2,295145*1
295495	DGuard_WhA_L50	0	34	100	SELF	600	3	0	295146*1
295499	DGuard_WhA_L50	0	34	100	SELF	600	3	0	295146*1
295503	DGuard_PhA_L50	0	34	50	SELF	600	3	0	295151*3,295152*2
295503	DGuard_PhA_L50	36	70	50	SELF	600	3	0	295151*2,295152*1
295503	DGuard_PhA_L50	71	100	50	SELF	600	3	0	295151*2
295510	DrGuard_ReA_L50	0	34	100	TARGET	600	3	0	295153*1
295511	DrGuard_RhA_L50	0	34	100	TARGET	600	3	0	295153*3
295511	DrGuard_RhA_L50	0	100	100	TARGET	600	3	0	295153*2
295511	DrGuard_RhA_L50	36	70	100	TARGET	600	3	0	295153*3
295514	DrGuard_ReA_L50	0	34	100	TARGET	600	3	0	295153*1
295515	DrGuard_RhA_L50	0	34	100	TARGET	600	3	0	295153*3
295515	DrGuard_RhA_L50	0	100	100	TARGET	600	3	0	295153*2
295515	DrGuard_RhA_L50	36	70	100	TARGET	600	3	0	295153*3
295522	DrGuard_WeA_L50	0	34	75	SELF	600	2	0	295154*2
295526	DrGuard_WeA_L50	0	34	75	SELF	600	2	0	295154*2
295660	BGuard_ChiefA_L_L50M	0	24	100	SELF	600	8	0	296052*1
295660	BGuard_ChiefA_L_L50M	26	50	100	SELF	600	8	0	296055*1
295661	BGuard_ChiefA_L_L50M	0	24	100	SELF	600	8	0	296052*1
295661	BGuard_ChiefA_L_L50M	26	50	100	SELF	600	8	0	296055*1
295662	BGuard_ChiefA_L_L50M	0	24	100	SELF	600	8	0	296052*1
295662	BGuard_ChiefA_L_L50M	26	50	100	SELF	600	8	0	296055*1
295663	BGuard_ChiefA_D_L50M	0	24	100	SELF	600	8	0	296053*1
295663	BGuard_ChiefA_D_L50M	26	50	100	SELF	600	8	0	296056*1
295664	BGuard_ChiefA_D_L50M	0	24	100	SELF	600	8	0	296053*1
295664	BGuard_ChiefA_D_L50M	26	50	100	SELF	600	8	0	296056*1
295665	BGuard_ChiefA_D_L50M	0	24	100	SELF	600	8	0	296053*1
295665	BGuard_ChiefA_D_L50M	26	50	100	SELF	600	8	0	296056*1
295666	BGuard_ChiefA_Dr_L50M	0	24	100	SELF	100	3	0	296054*1
295666	BGuard_ChiefA_Dr_L50M	26	50	100	SELF	0	3	0	296057*1
295667	BGuard_ChiefA_Dr_L50M	0	24	100	SELF	100	3	0	296054*1
295667	BGuard_ChiefA_Dr_L50M	26	50	100	SELF	0	3	0	296057*1
295668	BGuard_ChiefA_Dr_L50M	0	24	100	SELF	100	3	0	296054*1
295668	BGuard_ChiefA_Dr_L50M	26	50	100	SELF	0	3	0	296057*1
295675	LGuard_ReA_L50M	0	34	100	TARGET	100	1	0	296061*1
295676	LGuard_RhA_L50M	0	34	100	SELF	600	3	0	296062*2,296061*3
295676	LGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296061*3
295679	LGuard_ReA_L50M	0	34	100	TARGET	100	1	0	296061*1
295680	LGuard_RhA_L50M	0	34	100	SELF	600	3	0	296062*2,296061*3
295680	LGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296061*3
295684	LGuard_AhA_L50M	0	34	100	SELF	600	3	0	296063*2,296064*1
295688	LGuard_WhA_L50M	0	34	100	SELF	600	3	0	296065*1
295692	LGuard_WhA_L50M	0	34	100	SELF	600	3	0	296065*1
295696	LGuard_PhA_L50M	0	34	50	SELF	600	3	0	296070*3,296071*2
295696	LGuard_PhA_L50M	36	70	50	SELF	600	3	0	296070*2,296071*1
295696	LGuard_PhA_L50M	71	100	50	SELF	600	3	0	296070*2
295703	DGuard_ReA_L50M	0	34	100	TARGET	100	1	0	296072*1
295704	DGuard_RhA_L50M	0	34	100	SELF	600	3	0	296073*2,296072*3
295704	DGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296072*3
295707	DGuard_ReA_L50M	0	34	100	TARGET	100	1	0	296072*1
295708	DGuard_RhA_L50M	0	34	100	SELF	600	3	0	296073*2,296072*3
295708	DGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296072*3
295712	DGuard_AhA_L50M	0	34	100	SELF	600	3	0	296074*2,296075*1
295716	DGuard_WhA_L50M	0	34	100	SELF	600	3	0	296076*1
295720	DGuard_WhA_L50M	0	34	100	SELF	600	3	0	296076*1
295724	DGuard_PhA_L50M	0	34	50	SELF	600	3	0	296081*3,296082*2
295724	DGuard_PhA_L50M	36	70	50	SELF	600	3	0	296081*2,296082*1
295724	DGuard_PhA_L50M	71	100	50	SELF	600	3	0	296081*2
295731	DrGuard_ReA_L50M	0	34	100	TARGET	600	3	0	296083*1
295732	DrGuard_RhA_L50M	0	34	100	TARGET	600	3	0	296083*3
295732	DrGuard_RhA_L50M	0	100	100	TARGET	600	3	0	296083*2
295732	DrGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296083*3
295735	DrGuard_ReA_L50M	0	34	100	TARGET	600	3	0	296083*1
295736	DrGuard_RhA_L50M	0	34	100	TARGET	600	3	0	296083*3
295736	DrGuard_RhA_L50M	0	100	100	TARGET	600	3	0	296083*2
295736	DrGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296083*3
295743	DrGuard_WeA_L50M	0	34	75	SELF	600	2	0	296084*2
295747	DrGuard_WeA_L50M	0	34	75	SELF	600	2	0	296084*2
295759	LGuard_ReA_L50M	0	34	100	TARGET	100	1	0	296061*1
295760	LGuard_RhA_L50M	0	34	100	SELF	600	3	0	296062*2,296061*3
295760	LGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296061*3
295763	LGuard_ReA_L50M	0	34	100	TARGET	100	1	0	296061*1
295764	LGuard_RhA_L50M	0	34	100	SELF	600	3	0	296062*2,296061*3
295764	LGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296061*3
295768	LGuard_AhA_L50M	0	34	100	SELF	600	3	0	296063*2,296064*1
295772	LGuard_WhA_L50M	0	34	100	SELF	600	3	0	296065*1
295776	LGuard_WhA_L50M	0	34	100	SELF	600	3	0	296065*1
295780	LGuard_PhA_L50M	0	34	50	SELF	600	3	0	296070*3,296071*2
295780	LGuard_PhA_L50M	36	70	50	SELF	600	3	0	296070*2,296071*1
295780	LGuard_PhA_L50M	71	100	50	SELF	600	3	0	296070*2
295787	DGuard_ReA_L50M	0	34	100	TARGET	100	1	0	296072*1
295788	DGuard_RhA_L50M	0	34	100	SELF	600	3	0	296073*2,296072*3
295788	DGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296072*3
295791	DGuard_ReA_L50M	0	34	100	TARGET	100	1	0	296072*1
295792	DGuard_RhA_L50M	0	34	100	SELF	600	3	0	296073*2,296072*3
295792	DGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296072*3
295796	DGuard_AhA_L50M	0	34	100	SELF	600	3	0	296074*2,296075*1
295800	DGuard_WhA_L50M	0	34	100	SELF	600	3	0	296076*1
295804	DGuard_WhA_L50M	0	34	100	SELF	600	3	0	296076*1
295808	DGuard_PhA_L50M	0	34	50	SELF	600	3	0	296081*3,296082*2
295808	DGuard_PhA_L50M	36	70	50	SELF	600	3	0	296081*2,296082*1
295808	DGuard_PhA_L50M	71	100	50	SELF	600	3	0	296081*2
295815	DrGuard_ReA_L50M	0	34	100	TARGET	600	3	0	296083*1
295816	DrGuard_RhA_L50M	0	34	100	TARGET	600	3	0	296083*3
295816	DrGuard_RhA_L50M	0	100	100	TARGET	600	3	0	296083*2
295816	DrGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296083*3
295819	DrGuard_ReA_L50M	0	34	100	TARGET	600	3	0	296083*1
295820	DrGuard_RhA_L50M	0	34	100	TARGET	600	3	0	296083*3
295820	DrGuard_RhA_L50M	0	100	100	TARGET	600	3	0	296083*2
295820	DrGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296083*3
295827	DrGuard_WeA_L50M	0	34	75	SELF	600	2	0	296084*2
295831	DrGuard_WeA_L50M	0	34	75	SELF	600	2	0	296084*2
295843	LGuard_ReA_L50M	0	34	100	TARGET	100	1	0	296061*1
295844	LGuard_RhA_L50M	0	34	100	SELF	600	3	0	296062*2,296061*3
295844	LGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296061*3
295847	LGuard_ReA_L50M	0	34	100	TARGET	100	1	0	296061*1
295848	LGuard_RhA_L50M	0	34	100	SELF	600	3	0	296062*2,296061*3
295848	LGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296061*3
295852	LGuard_AhA_L50M	0	34	100	SELF	600	3	0	296063*2,296064*1
295856	LGuard_WhA_L50M	0	34	100	SELF	600	3	0	296065*1
295860	LGuard_WhA_L50M	0	34	100	SELF	600	3	0	296065*1
295864	LGuard_PhA_L50M	0	34	50	SELF	600	3	0	296070*3,296071*2
295864	LGuard_PhA_L50M	36	70	50	SELF	600	3	0	296070*2,296071*1
295864	LGuard_PhA_L50M	71	100	50	SELF	600	3	0	296070*2
295871	DGuard_ReA_L50M	0	34	100	TARGET	100	1	0	296072*1
295872	DGuard_RhA_L50M	0	34	100	SELF	600	3	0	296073*2,296072*3
295872	DGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296072*3
295875	DGuard_ReA_L50M	0	34	100	TARGET	100	1	0	296072*1
295876	DGuard_RhA_L50M	0	34	100	SELF	600	3	0	296073*2,296072*3
295876	DGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296072*3
295880	DGuard_AhA_L50M	0	34	100	SELF	600	3	0	296074*2,296075*1
295884	DGuard_WhA_L50M	0	34	100	SELF	600	3	0	296076*1
295888	DGuard_WhA_L50M	0	34	100	SELF	600	3	0	296076*1
295892	DGuard_PhA_L50M	0	34	50	SELF	600	3	0	296081*3,296082*2
295892	DGuard_PhA_L50M	36	70	50	SELF	600	3	0	296081*2,296082*1
295892	DGuard_PhA_L50M	71	100	50	SELF	600	3	0	296081*2
295899	DrGuard_ReA_L50M	0	34	100	TARGET	600	3	0	296083*1
295900	DrGuard_RhA_L50M	0	34	100	TARGET	600	3	0	296083*3
295900	DrGuard_RhA_L50M	0	100	100	TARGET	600	3	0	296083*2
295900	DrGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296083*3
295903	DrGuard_ReA_L50M	0	34	100	TARGET	600	3	0	296083*1
295904	DrGuard_RhA_L50M	0	34	100	TARGET	600	3	0	296083*3
295904	DrGuard_RhA_L50M	0	100	100	TARGET	600	3	0	296083*2
295904	DrGuard_RhA_L50M	36	70	100	TARGET	600	3	0	296083*3
295911	DrGuard_WeA_L50M	0	34	75	SELF	600	2	0	296084*2
295915	DrGuard_WeA_L50M	0	34	75	SELF	600	2	0	296084*2
296026	LGuard_RhB_L50M	0	34	100	TARGET	100	3	0	296061*3
296026	LGuard_RhB_L50M	36	70	100	TARGET	100	3	0	296061*2
296029	LGuard_PhB_L50M	0	34	50	TARGET	600	3	0	296071*2
296029	LGuard_PhB_L50M	0	100	50	TARGET	600	3	0	296071*2
296031	DGuard_RhB_L50M	0	34	100	TARGET	100	3	0	296072*3
296031	DGuard_RhB_L50M	36	70	100	TARGET	100	3	0	296072*2
296034	DGuard_PhB_L50M	0	34	50	TARGET	600	3	0	296082*2
296034	DGuard_PhB_L50M	0	100	50	TARGET	600	3	0	296082*2
296036	DrGuard_RhB_L50M	0	100	100	TARGET	100	2	0	296083*2
296036	DrGuard_RhB_L50M	0	34	100	TARGET	0	2	0	296083*1
296036	DrGuard_RhB_L50M	36	70	100	TARGET	100	2	0	296083*2
