npc	wake_ms	branch	order	priority	guards	kind	a1	a2	a3	place	x	y	z	pattern
855783	8000	1	7	980	set_flag_var:2	spawn	855788	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	1	8	980	set_flag_var:2	spawn	855788	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	2	0	970	set_flag_var:3	timer	8000	0	0		0.0	0.0	0.0	Legion_02_1_Mon_01_Spawn
855783	8000	2	1	970	set_flag_var:3	spawn	855765	1	0	absolute	255.8	263.9	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	2	2	970	set_flag_var:3	spawn	855788	1	0	absolute	247.8	247.6	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	2	3	970	set_flag_var:3	spawn	855788	1	0	absolute	231.2	240.4	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	2	4	970	set_flag_var:3	spawn	855765	1	0	absolute	214.2	247.6	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	2	5	970	set_flag_var:3	spawn	855788	1	0	absolute	207.2	263.9	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	2	6	970	set_flag_var:3	spawn	855788	1	0	absolute	248.4	281.9	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	2	7	970	set_flag_var:3	spawn	855765	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	2	8	970	set_flag_var:3	spawn	855788	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	3	0	960	set_flag_var:4	timer	8000	0	0		0.0	0.0	0.0	Legion_02_1_Mon_01_Spawn
855783	8000	3	1	960	set_flag_var:4	spawn	855788	1	0	absolute	255.8	263.9	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	3	2	960	set_flag_var:4	spawn	855765	1	0	absolute	247.8	247.6	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	3	3	960	set_flag_var:4	spawn	855788	1	0	absolute	231.2	240.4	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	3	4	960	set_flag_var:4	spawn	855788	1	0	absolute	214.2	247.6	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	3	5	960	set_flag_var:4	spawn	855765	1	0	absolute	207.2	263.9	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	3	6	960	set_flag_var:4	spawn	855788	1	0	absolute	248.4	281.9	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	3	7	960	set_flag_var:4	spawn	855788	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	3	8	960	set_flag_var:4	spawn	855765	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	4	0	950	set_flag_var:5	timer	8000	0	0		0.0	0.0	0.0	Legion_02_1_Mon_01_Spawn
855783	8000	4	1	950	set_flag_var:5	spawn	855788	1	0	absolute	255.8	263.9	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	4	2	950	set_flag_var:5	spawn	855788	1	0	absolute	247.8	247.6	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	4	3	950	set_flag_var:5	spawn	855788	1	0	absolute	231.2	240.4	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	4	4	950	set_flag_var:5	spawn	855788	1	0	absolute	214.2	247.6	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	4	5	950	set_flag_var:5	spawn	855788	1	0	absolute	207.2	263.9	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	4	6	950	set_flag_var:5	spawn	855788	1	0	absolute	248.4	281.9	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	4	7	950	set_flag_var:5	spawn	855788	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	4	8	950	set_flag_var:5	spawn	855788	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_01_Spawn
855783	8000	5	0	940	set_flag_var:25	despawn_self	0	0	0		0.0	0.0	0.0	Legion_02_1_Mon_01_Spawn
855784	8000	0	0	990	set_flag_var:1	timer	8000	0	0		0.0	0.0	0.0	Legion_02_1_Mon_02_Spawn
855784	8000	0	1	990	set_flag_var:1	spawn	855789	1	0	absolute	255.8	263.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	0	2	990	set_flag_var:1	spawn	855766	1	0	absolute	247.8	247.6	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	0	3	990	set_flag_var:1	spawn	855789	1	0	absolute	231.2	240.4	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	0	4	990	set_flag_var:1	spawn	855766	1	0	absolute	214.2	247.6	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	0	5	990	set_flag_var:1	spawn	855789	1	0	absolute	207.2	263.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	0	6	990	set_flag_var:1	spawn	855766	1	0	absolute	248.4	281.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	0	7	990	set_flag_var:1	spawn	855789	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	0	8	990	set_flag_var:1	spawn	855766	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	1	0	980	set_flag_var:2	timer	8000	0	0		0.0	0.0	0.0	Legion_02_1_Mon_02_Spawn
855784	8000	1	1	980	set_flag_var:2	spawn	855789	1	0	absolute	255.8	263.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	1	2	980	set_flag_var:2	spawn	855789	1	0	absolute	247.8	247.6	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	1	3	980	set_flag_var:2	spawn	855789	1	0	absolute	231.2	240.4	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	1	4	980	set_flag_var:2	spawn	855789	1	0	absolute	214.2	247.6	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	1	5	980	set_flag_var:2	spawn	855789	1	0	absolute	207.2	263.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	1	6	980	set_flag_var:2	spawn	855789	1	0	absolute	248.4	281.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	1	7	980	set_flag_var:2	spawn	855789	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	1	8	980	set_flag_var:2	spawn	855789	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	2	0	970	set_flag_var:3	timer	8000	0	0		0.0	0.0	0.0	Legion_02_1_Mon_02_Spawn
855784	8000	2	1	970	set_flag_var:3	spawn	855766	1	0	absolute	255.8	263.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	2	2	970	set_flag_var:3	spawn	855789	1	0	absolute	247.8	247.6	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	2	3	970	set_flag_var:3	spawn	855789	1	0	absolute	231.2	240.4	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	2	4	970	set_flag_var:3	spawn	855766	1	0	absolute	214.2	247.6	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	2	5	970	set_flag_var:3	spawn	855789	1	0	absolute	207.2	263.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	2	6	970	set_flag_var:3	spawn	855789	1	0	absolute	248.4	281.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	2	7	970	set_flag_var:3	spawn	855766	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	2	8	970	set_flag_var:3	spawn	855789	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	3	0	960	set_flag_var:4	timer	8000	0	0		0.0	0.0	0.0	Legion_02_1_Mon_02_Spawn
855784	8000	3	1	960	set_flag_var:4	spawn	855789	1	0	absolute	255.8	263.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	3	2	960	set_flag_var:4	spawn	855766	1	0	absolute	247.8	247.6	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	3	3	960	set_flag_var:4	spawn	855789	1	0	absolute	231.2	240.4	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	3	4	960	set_flag_var:4	spawn	855789	1	0	absolute	214.2	247.6	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	3	5	960	set_flag_var:4	spawn	855766	1	0	absolute	207.2	263.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	3	6	960	set_flag_var:4	spawn	855789	1	0	absolute	248.4	281.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	3	7	960	set_flag_var:4	spawn	855789	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	3	8	960	set_flag_var:4	spawn	855766	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	4	0	950	set_flag_var:5	timer	8000	0	0		0.0	0.0	0.0	Legion_02_1_Mon_02_Spawn
855784	8000	4	1	950	set_flag_var:5	spawn	855789	1	0	absolute	255.8	263.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	4	2	950	set_flag_var:5	spawn	855789	1	0	absolute	247.8	247.6	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	4	3	950	set_flag_var:5	spawn	855789	1	0	absolute	231.2	240.4	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	4	4	950	set_flag_var:5	spawn	855789	1	0	absolute	214.2	247.6	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	4	5	950	set_flag_var:5	spawn	855789	1	0	absolute	207.2	263.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	4	6	950	set_flag_var:5	spawn	855789	1	0	absolute	248.4	281.9	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	4	7	950	set_flag_var:5	spawn	855789	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	4	8	950	set_flag_var:5	spawn	855789	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_02_Spawn
855784	8000	5	0	940	set_flag_var:25	despawn_self	0	0	0		0.0	0.0	0.0	Legion_02_1_Mon_02_Spawn
855785	8000	0	0	990	set_flag_var:1	timer	8000	0	0		0.0	0.0	0.0	Legion_02_1_Mon_03_Spawn
855785	8000	0	1	990	set_flag_var:1	spawn	855790	1	0	absolute	255.8	263.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	0	2	990	set_flag_var:1	spawn	855767	1	0	absolute	247.8	247.6	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	0	3	990	set_flag_var:1	spawn	855790	1	0	absolute	231.2	240.4	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	0	4	990	set_flag_var:1	spawn	855767	1	0	absolute	214.2	247.6	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	0	5	990	set_flag_var:1	spawn	855790	1	0	absolute	207.2	263.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	0	6	990	set_flag_var:1	spawn	855767	1	0	absolute	248.4	281.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	0	7	990	set_flag_var:1	spawn	855790	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	0	8	990	set_flag_var:1	spawn	855767	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	1	0	980	set_flag_var:2	timer	8000	0	0		0.0	0.0	0.0	Legion_02_1_Mon_03_Spawn
855785	8000	1	1	980	set_flag_var:2	spawn	855790	1	0	absolute	255.8	263.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	1	2	980	set_flag_var:2	spawn	855790	1	0	absolute	247.8	247.6	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	1	3	980	set_flag_var:2	spawn	855790	1	0	absolute	231.2	240.4	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	1	4	980	set_flag_var:2	spawn	855790	1	0	absolute	214.2	247.6	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	1	5	980	set_flag_var:2	spawn	855790	1	0	absolute	207.2	263.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	1	6	980	set_flag_var:2	spawn	855790	1	0	absolute	248.4	281.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	1	7	980	set_flag_var:2	spawn	855790	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	1	8	980	set_flag_var:2	spawn	855790	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	2	0	970	set_flag_var:3	timer	8000	0	0		0.0	0.0	0.0	Legion_02_1_Mon_03_Spawn
855785	8000	2	1	970	set_flag_var:3	spawn	855767	1	0	absolute	255.8	263.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	2	2	970	set_flag_var:3	spawn	855790	1	0	absolute	247.8	247.6	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	2	3	970	set_flag_var:3	spawn	855790	1	0	absolute	231.2	240.4	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	2	4	970	set_flag_var:3	spawn	855767	1	0	absolute	214.2	247.6	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	2	5	970	set_flag_var:3	spawn	855790	1	0	absolute	207.2	263.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	2	6	970	set_flag_var:3	spawn	855790	1	0	absolute	248.4	281.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	2	7	970	set_flag_var:3	spawn	855767	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	2	8	970	set_flag_var:3	spawn	855790	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	3	0	960	set_flag_var:4	timer	8000	0	0		0.0	0.0	0.0	Legion_02_1_Mon_03_Spawn
855785	8000	3	1	960	set_flag_var:4	spawn	855790	1	0	absolute	255.8	263.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	3	2	960	set_flag_var:4	spawn	855767	1	0	absolute	247.8	247.6	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	3	3	960	set_flag_var:4	spawn	855790	1	0	absolute	231.2	240.4	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	3	4	960	set_flag_var:4	spawn	855790	1	0	absolute	214.2	247.6	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	3	5	960	set_flag_var:4	spawn	855767	1	0	absolute	207.2	263.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	3	6	960	set_flag_var:4	spawn	855790	1	0	absolute	248.4	281.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	3	7	960	set_flag_var:4	spawn	855790	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	3	8	960	set_flag_var:4	spawn	855767	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	4	0	950	set_flag_var:5	timer	8000	0	0		0.0	0.0	0.0	Legion_02_1_Mon_03_Spawn
855785	8000	4	1	950	set_flag_var:5	spawn	855790	1	0	absolute	255.8	263.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	4	2	950	set_flag_var:5	spawn	855790	1	0	absolute	247.8	247.6	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	4	3	950	set_flag_var:5	spawn	855790	1	0	absolute	231.2	240.4	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	4	4	950	set_flag_var:5	spawn	855790	1	0	absolute	214.2	247.6	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	4	5	950	set_flag_var:5	spawn	855790	1	0	absolute	207.2	263.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	4	6	950	set_flag_var:5	spawn	855790	1	0	absolute	248.4	281.9	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	4	7	950	set_flag_var:5	spawn	855790	1	0	absolute	214.3	281.4	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	4	8	950	set_flag_var:5	spawn	855790	1	0	absolute	231.0	288.8	97.0	Legion_02_1_Mon_03_Spawn
855785	8000	5	0	940	set_flag_var:25	despawn_self	0	0	0		0.0	0.0	0.0	Legion_02_1_Mon_03_Spawn
855801	60000	0	0	1000	chance:33|set_flag_var:1	timer	60000	0	0		0.0	0.0	0.0	Legion_03_132
855801	60000	0	1	1000	chance:33|set_flag_var:1	spawn	855819	7	0	absolute	231.0	278.0	96.0	Legion_03_132
855801	60000	0	2	1000	chance:33|set_flag_var:1	spawn	855819	7	0	absolute	221.0	256.0	96.0	Legion_03_132
855801	60000	0	3	1000	chance:33|set_flag_var:1	spawn	855819	6	0	absolute	241.0	257.0	96.0	Legion_03_132
855801	60000	0	4	1000	chance:33|set_flag_var:1	spawn	855796	4	0	absolute	231.0	278.0	96.0	Legion_03_132
855801	60000	0	5	1000	chance:33|set_flag_var:1	spawn	855796	4	0	absolute	221.0	256.0	96.0	Legion_03_132
855801	60000	0	6	1000	chance:33|set_flag_var:1	spawn	855796	4	0	absolute	241.0	257.0	96.0	Legion_03_132
855801	60000	0	7	1000	chance:33|set_flag_var:1	spawn	855773	3	0	absolute	231.0	278.0	96.0	Legion_03_132
855801	60000	0	8	1000	chance:33|set_flag_var:1	spawn	855773	3	0	absolute	221.0	256.0	96.0	Legion_03_132
855801	60000	0	9	1000	chance:33|set_flag_var:1	spawn	855773	2	0	absolute	241.0	257.0	96.0	Legion_03_132
855801	60000	0	10	1000	chance:33|set_flag_var:1	spawn	856302	1	0	self	0.0	0.0	0.0	Legion_03_132
855801	60000	1	0	990	chance:33|set_flag_var:1	timer	60000	0	0		0.0	0.0	0.0	Legion_03_132
855801	60000	1	1	990	chance:33|set_flag_var:1	spawn	855818	7	0	absolute	231.0	278.0	96.0	Legion_03_132
855801	60000	1	2	990	chance:33|set_flag_var:1	spawn	855818	7	0	absolute	221.0	256.0	96.0	Legion_03_132
855801	60000	1	3	990	chance:33|set_flag_var:1	spawn	855818	6	0	absolute	241.0	257.0	96.0	Legion_03_132
855801	60000	1	4	990	chance:33|set_flag_var:1	spawn	855795	4	0	absolute	231.0	278.0	96.0	Legion_03_132
855801	60000	1	5	990	chance:33|set_flag_var:1	spawn	855795	4	0	absolute	221.0	256.0	96.0	Legion_03_132
855801	60000	1	6	990	chance:33|set_flag_var:1	spawn	855795	4	0	absolute	241.0	257.0	96.0	Legion_03_132
855801	60000	1	7	990	chance:33|set_flag_var:1	spawn	855772	3	0	absolute	231.0	278.0	96.0	Legion_03_132
855801	60000	1	8	990	chance:33|set_flag_var:1	spawn	855772	3	0	absolute	221.0	256.0	96.0	Legion_03_132
855801	60000	1	9	990	chance:33|set_flag_var:1	spawn	855772	2	0	absolute	241.0	257.0	96.0	Legion_03_132
855801	60000	1	10	990	chance:33|set_flag_var:1	spawn	856302	1	0	self	0.0	0.0	0.0	Legion_03_132
855801	60000	2	0	980	set_flag_var:1	timer	60000	0	0		0.0	0.0	0.0	Legion_03_132
855801	60000	2	1	980	set_flag_var:1	spawn	855817	7	0	absolute	231.0	278.0	96.0	Legion_03_132
855801	60000	2	2	980	set_flag_var:1	spawn	855817	7	0	absolute	221.0	256.0	96.0	Legion_03_132
855801	60000	2	3	980	set_flag_var:1	spawn	855817	6	0	absolute	241.0	257.0	96.0	Legion_03_132
855801	60000	2	4	980	set_flag_var:1	spawn	855794	4	0	absolute	231.0	278.0	96.0	Legion_03_132
855801	60000	2	5	980	set_flag_var:1	spawn	855794	4	0	absolute	221.0	256.0	96.0	Legion_03_132
855801	60000	2	6	980	set_flag_var:1	spawn	855794	4	0	absolute	241.0	257.0	96.0	Legion_03_132
855801	60000	2	7	980	set_flag_var:1	spawn	855771	3	0	absolute	231.0	278.0	96.0	Legion_03_132
855801	60000	2	8	980	set_flag_var:1	spawn	855771	3	0	absolute	221.0	256.0	96.0	Legion_03_132
855801	60000	2	9	980	set_flag_var:1	spawn	855771	2	0	absolute	241.0	257.0	96.0	Legion_03_132
855801	60000	2	10	980	set_flag_var:1	spawn	856302	1	0	self	0.0	0.0	0.0	Legion_03_132
855801	60000	3	0	900	chance:33|set_flag_var:2	timer	60000	0	0		0.0	0.0	0.0	Legion_03_132
855801	60000	3	1	900	chance:33|set_flag_var:2	var	3	0	0	t2_fobj_on	0.0	0.0	0.0	Legion_03_132
855801	60000	3	2	900	chance:33|set_flag_var:2	spawn	856140	1	0	absolute	251.3	264.4	97.0	Legion_03_132
855801	60000	3	3	900	chance:33|set_flag_var:2	spawn	856140	1	0	absolute	231.1	243.8	97.0	Legion_03_132
855801	60000	3	4	900	chance:33|set_flag_var:2	spawn	856140	1	0	absolute	211.5	264.1	97.0	Legion_03_132
855801	60000	3	5	900	chance:33|set_flag_var:2	spawn	856140	1	0	absolute	231.0	285.5	97.0	Legion_03_132
855801	60000	3	6	900	chance:33|set_flag_var:2	spawn	856302	1	0	self	0.0	0.0	0.0	Legion_03_132
855801	60000	3	7	900	chance:33|set_flag_var:2	sysmsg	1402874	0	0		0.0	0.0	0.0	Legion_03_132
855801	60000	4	0	890	chance:33|set_flag_var:2	timer	60000	0	0		0.0	0.0	0.0	Legion_03_132
855801	60000	4	1	890	chance:33|set_flag_var:2	var	3	0	0	t2_fobj_on	0.0	0.0	0.0	Legion_03_132
855801	60000	4	2	890	chance:33|set_flag_var:2	spawn	856141	1	0	absolute	251.3	264.4	97.0	Legion_03_132
855801	60000	4	3	890	chance:33|set_flag_var:2	spawn	856141	1	0	absolute	231.1	243.8	97.0	Legion_03_132
855801	60000	4	4	890	chance:33|set_flag_var:2	spawn	856141	1	0	absolute	211.5	264.1	97.0	Legion_03_132
855801	60000	4	5	890	chance:33|set_flag_var:2	spawn	856141	1	0	absolute	231.0	285.5	97.0	Legion_03_132
855801	60000	4	6	890	chance:33|set_flag_var:2	spawn	856302	1	0	self	0.0	0.0	0.0	Legion_03_132
855801	60000	4	7	890	chance:33|set_flag_var:2	sysmsg	1402874	0	0		0.0	0.0	0.0	Legion_03_132
855801	60000	5	0	880	set_flag_var:2	timer	60000	0	0		0.0	0.0	0.0	Legion_03_132
855801	60000	5	1	880	set_flag_var:2	var	3	0	0	t2_fobj_on	0.0	0.0	0.0	Legion_03_132
855801	60000	5	2	880	set_flag_var:2	spawn	856142	1	0	absolute	251.3	264.4	97.0	Legion_03_132
855801	60000	5	3	880	set_flag_var:2	spawn	856142	1	0	absolute	231.1	243.8	97.0	Legion_03_132
855801	60000	5	4	880	set_flag_var:2	spawn	856142	1	0	absolute	211.5	264.1	97.0	Legion_03_132
855801	60000	5	5	880	set_flag_var:2	spawn	856142	1	0	absolute	231.0	285.5	97.0	Legion_03_132
855801	60000	5	6	880	set_flag_var:2	spawn	856302	1	0	self	0.0	0.0	0.0	Legion_03_132
855801	60000	5	7	880	set_flag_var:2	sysmsg	1402874	0	0		0.0	0.0	0.0	Legion_03_132
855801	60000	6	0	800	chance:33|set_flag_var:3	var	9	0	0	boss_on	0.0	0.0	0.0	Legion_03_132
855801	60000	6	1	800	chance:33|set_flag_var:3	spawn	856302	1	0	self	0.0	0.0	0.0	Legion_03_132
855801	60000	6	2	800	chance:33|set_flag_var:3	timer	5000	0	0		0.0	0.0	0.0	Legion_03_132
855801	60000	7	0	790	chance:33|set_flag_var:3	var	8	0	0	boss_on	0.0	0.0	0.0	Legion_03_132
855801	60000	7	1	790	chance:33|set_flag_var:3	spawn	856302	1	0	self	0.0	0.0	0.0	Legion_03_132
855801	60000	7	2	790	chance:33|set_flag_var:3	timer	5000	0	0		0.0	0.0	0.0	Legion_03_132
855801	60000	8	0	780	set_flag_var:3	var	7	0	0	boss_on	0.0	0.0	0.0	Legion_03_132
855801	60000	8	1	780	set_flag_var:3	spawn	856302	1	0	self	0.0	0.0	0.0	Legion_03_132
855801	60000	8	2	780	set_flag_var:3	timer	5000	0	0		0.0	0.0	0.0	Legion_03_132
855801	60000	9	0	500	set_flag_var:25	despawn_self	0	0	0		0.0	0.0	0.0	Legion_03_132
855806	8000	0	0	990	set_flag_var:1	timer	8000	0	0		0.0	0.0	0.0	Legion_03_1_Mon_01_Spawn
855806	8000	0	1	990	set_flag_var:1	spawn	855811	1	0	absolute	255.8	263.9	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	0	2	990	set_flag_var:1	spawn	855765	1	0	absolute	247.8	247.6	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	0	3	990	set_flag_var:1	spawn	855788	1	0	absolute	231.2	240.4	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	0	4	990	set_flag_var:1	spawn	855765	1	0	absolute	214.2	247.6	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	0	5	990	set_flag_var:1	spawn	855811	1	0	absolute	207.2	263.9	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	0	6	990	set_flag_var:1	spawn	855765	1	0	absolute	248.4	281.9	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	0	7	990	set_flag_var:1	spawn	855788	1	0	absolute	214.3	281.4	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	0	8	990	set_flag_var:1	spawn	855811	1	0	absolute	231.0	288.8	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	1	0	980	set_flag_var:2	timer	8000	0	0		0.0	0.0	0.0	Legion_03_1_Mon_01_Spawn
855806	8000	1	1	980	set_flag_var:2	spawn	855811	1	0	absolute	255.8	263.9	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	1	2	980	set_flag_var:2	spawn	855811	1	0	absolute	247.8	247.6	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	1	3	980	set_flag_var:2	spawn	855788	1	0	absolute	231.2	240.4	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	1	4	980	set_flag_var:2	spawn	855811	1	0	absolute	214.2	247.6	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	1	5	980	set_flag_var:2	spawn	855811	1	0	absolute	207.2	263.9	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	1	6	980	set_flag_var:2	spawn	855811	1	0	absolute	248.4	281.9	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	1	7	980	set_flag_var:2	spawn	855788	1	0	absolute	214.3	281.4	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	1	8	980	set_flag_var:2	spawn	855811	1	0	absolute	231.0	288.8	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	2	0	970	set_flag_var:3	timer	8000	0	0		0.0	0.0	0.0	Legion_03_1_Mon_01_Spawn
855806	8000	2	1	970	set_flag_var:3	spawn	855765	1	0	absolute	255.8	263.9	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	2	2	970	set_flag_var:3	spawn	855811	1	0	absolute	247.8	247.6	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	2	3	970	set_flag_var:3	spawn	855788	1	0	absolute	231.2	240.4	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	2	4	970	set_flag_var:3	spawn	855765	1	0	absolute	214.2	247.6	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	2	5	970	set_flag_var:3	spawn	855788	1	0	absolute	207.2	263.9	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	2	6	970	set_flag_var:3	spawn	855811	1	0	absolute	248.4	281.9	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	2	7	970	set_flag_var:3	spawn	855765	1	0	absolute	214.3	281.4	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	2	8	970	set_flag_var:3	spawn	855788	1	0	absolute	231.0	288.8	97.0	Legion_03_1_Mon_01_Spawn
855806	8000	3	0	960	set_flag_var:4	timer	8000	0	0		0.0	0.0	0.0	Legion_03_1_Mon_01_Spawn
855806	8000	3	1	960	set_flag_var:4	spawn	855788	1	0	absolute	255.8	263.9	97.0	Legion_03_1_Mon_01_Spawn
