string_id	name	uses
342350	STR_CHAT_IDStation_Zone3Boss_01	1
342351	STR_CHAT_IDStation_Zone3Boss_02	1
1501182	STR_CHAT_IDSweep_Monster_Gossip_01	1
1501183	STR_CHAT_IDSweep_Monster_Gossip_02	3
1501184	STR_CHAT_IDSweep_Monster_Gossip_03	6
1501185	STR_CHAT_IDSweep_Monster_Gossip_04	6
1501187	STR_CHAT_IDSweep_Monster_Gossip_06	2
1501188	STR_CHAT_IDSweep_Monster_Gossip_07	3
1501189	STR_CHAT_IDSweep_Monster_Gossip_08	1
1501190	STR_CHAT_IDSweep_Monster_Gossip_09	2
1501191	STR_CHAT_IDSweep_Monster_Gossip_10	1
1501192	STR_CHAT_IDSweep_Monster_Gossip_11	2
1501193	STR_CHAT_IDSweep_Monster_Gossip_12	2
1501194	STR_CHAT_IDSweep_Monster_Gossip_13	3
1501195	STR_CHAT_IDSweep_Monster_Gossip_14	6
1501196	STR_CHAT_IDSweep_Monster_Gossip_15	6
1501201	STR_CHAT_IDSweep_Monster_Gossip_16	6
1501702	STR_CHAT_IDTM_Lobby_01	1
1501703	STR_CHAT_IDTM_Lobby_02	1
1501704	STR_CHAT_IDTM_Lobby_03	1
1501705	STR_CHAT_IDTM_Lobby_04	1
1501706	STR_CHAT_IDTM_Lobby_05	1
341983	STR_CHAT_IDTP_FANATIC_BossEL_summon	7
341978	STR_CHAT_IDTP_FANATIC_CeA_kamikaze	1
341979	STR_CHAT_IDTP_FANATIC_CeC_start	2
341976	STR_CHAT_IDTP_FANATIC_FeA_healme	2
341985	STR_CHAT_IDTP_FANATIC_Gossip_01	1
341986	STR_CHAT_IDTP_FANATIC_Gossip_02	1
341987	STR_CHAT_IDTP_FANATIC_Gossip_03	2
341988	STR_CHAT_IDTP_FANATIC_Gossip_04	1
342010	STR_CHAT_IDTP_FANATIC_Idle_Gossip_01	1
342011	STR_CHAT_IDTP_FANATIC_Idle_Gossip_02	1
342012	STR_CHAT_IDTP_FANATIC_Idle_Gossip_03	1
342013	STR_CHAT_IDTP_FANATIC_Idle_Gossip_04	1
342014	STR_CHAT_IDTP_FANATIC_Idle_Gossip_05	1
342015	STR_CHAT_IDTP_FANATIC_Idle_Gossip_06	1
342016	STR_CHAT_IDTP_FANATIC_Idle_Gossip_07	1
342017	STR_CHAT_IDTP_FANATIC_Idle_Gossip_08	1
342018	STR_CHAT_IDTP_FANATIC_Idle_Gossip_09	1
341974	STR_CHAT_IDTP_FANATIC_KeB_start	2
341975	STR_CHAT_IDTP_FANATIC_KeC_start	1
342008	STR_CHAT_IDTP_FANATIC_Knight_Provoke	3
342009	STR_CHAT_IDTP_FANATIC_Knight_Pulled	4
341980	STR_CHAT_IDTP_FANATIC_ReB_start	2
342090	STR_CHAT_IDTP_FanaticAs_001_Idle_S	1
342091	STR_CHAT_IDTP_FanaticFi_001_Idle_S	1
342092	STR_CHAT_IDTP_FanaticPr_001_Idle_S	1
342093	STR_CHAT_IDTP_FanaticWi_001_Idle_S	1
341990	STR_CHAT_IDTP_GateKeeper_Satk_01	5
341991	STR_CHAT_IDTP_GateKeeper_Satk_02	1
342006	STR_CHAT_IDTP_NepilimAssistant_Batk_01	1
341994	STR_CHAT_IDTP_NepilimBoss_Satk_01	2
341995	STR_CHAT_IDTP_NepilimBoss_Satk_02	2
341996	STR_CHAT_IDTP_NepilimBoss_Satk_03	2
341997	STR_CHAT_IDTP_NepilimBoss_Satk_04	1
341998	STR_CHAT_IDTP_NepilimBoss_Satk_05	1
341999	STR_CHAT_IDTP_NepilimBoss_Satk_06	2
342000	STR_CHAT_IDTP_NepilimBoss_Satk_07	2
342003	STR_CHAT_IDTP_NepilimExpert_Satk_01	2
342004	STR_CHAT_IDTP_NepilimExpert_Satk_02	1
342005	STR_CHAT_IDTP_NepilimExpert_Satk_03	1
1500033	STR_CHAT_IDTemple_DrakanFiNamed_55_Ah_Die1	1
1500032	STR_CHAT_IDTemple_DrakanFiNamed_55_Ah_Skill1	8
1500031	STR_CHAT_IDTemple_DrakanFiNamed_55_Ah_Start1	1
1500030	STR_CHAT_IDTemple_FanaticAsNamed_53_Ah_Die1	1
1500029	STR_CHAT_IDTemple_FanaticAsNamed_53_Ah_Skill1	1
1500028	STR_CHAT_IDTemple_FanaticAsNamed_53_Ah_Start1	1
1500024	STR_CHAT_IDTemple_FanaticElNamed_53_Ah_Die1	2
1500023	STR_CHAT_IDTemple_FanaticElNamed_53_Ah_Skill1	2
1500022	STR_CHAT_IDTemple_FanaticElNamed_53_Ah_Start1	2
1500027	STR_CHAT_IDTemple_FanaticFiNamed_53_Ah_Die1	2
1500026	STR_CHAT_IDTemple_FanaticFiNamed_53_Ah_Skill1	3
1500025	STR_CHAT_IDTemple_FanaticFiNamed_53_Ah_Start1	1
1500039	STR_CHAT_IDTemple_NepilimBoss_55_Ah_Skill1	1
1500038	STR_CHAT_IDTemple_NepilimBoss_55_Ah_Start1	1
1500037	STR_CHAT_IDTemple_NepilimEngineerNamed_54_Ah_Skill1	1
1500036	STR_CHAT_IDTemple_NepilimEngineerNamed_54_Ah_Start1	1
1500041	STR_CHAT_IDTemple_NepilimNamed_54_Ah_Die1	1
1500040	STR_CHAT_IDTemple_NepilimNamed_54_Ah_Start1	1
1500035	STR_CHAT_IDTemple_OctacideNamed_54_Ah_Die1	1
1500034	STR_CHAT_IDTemple_OctacideNamed_54_Ah_Start1	1
1500712	STR_CHAT_IDTiamat_Anuhart_EnterAttackState01	1
1500713	STR_CHAT_IDTiamat_Anuhart_EnterAttackState02	1
1500715	STR_CHAT_IDTiamat_Anuhart_OnDie	1
1500714	STR_CHAT_IDTiamat_Anuhart_UseSkill	2
1500704	STR_CHAT_IDTiamat_Chantra_EnterAttackState	1
1500705	STR_CHAT_IDTiamat_Chantra_OnDie	1
1500606	STR_CHAT_IDTiamat_Garnon_1_01	1
1500607	STR_CHAT_IDTiamat_Garnon_1_02	1
1500608	STR_CHAT_IDTiamat_Garnon_1_03	1
1500702	STR_CHAT_IDTiamat_Guardian_EnterAttackState	1
1500703	STR_CHAT_IDTiamat_Guardian_OnDie	1
1500597	STR_CHAT_IDTiamat_Kahrun_1_01	1
1500598	STR_CHAT_IDTiamat_Kahrun_1_02	1
1500602	STR_CHAT_IDTiamat_Kahrun_5_01	1
1500603	STR_CHAT_IDTiamat_Kahrun_5_02	1
1500604	STR_CHAT_IDTiamat_Kahrun_5_03	1
1500605	STR_CHAT_IDTiamat_Kahrun_5_04	1
390866	STR_CHAT_IDTiamat_Kahrun_6_01	1
1500609	STR_CHAT_IDTiamat_Kahrun_7_01	1
1500610	STR_CHAT_IDTiamat_Kahrun_7_02	1
1500611	STR_CHAT_IDTiamat_Kahrun_7_03	1
1500612	STR_CHAT_IDTiamat_Kahrun_7_04	1
1500684	STR_CHAT_IDTiamat_Kaisinel_T_01	2
1500685	STR_CHAT_IDTiamat_Kaisinel_T_02	2
1500686	STR_CHAT_IDTiamat_Kaisinel_T_03	2
1500687	STR_CHAT_IDTiamat_Kaisinel_T_04	2
1500695	STR_CHAT_IDTiamat_Kaisinel_T_05	4
1500696	STR_CHAT_IDTiamat_Kaisinel_T_06	2
1500697	STR_CHAT_IDTiamat_Kaisinel_T_07	2
1500719	STR_CHAT_IDTiamat_Kalyndi_OnDie	2
1500683	STR_CHAT_IDTiamat_Kalyndi_Spawn_1	2
1500718	STR_CHAT_IDTiamat_Kalyndi_WakeUp	2
1500708	STR_CHAT_IDTiamat_Kumbanda_EntterAttackState	1
1500709	STR_CHAT_IDTiamat_Kumbanda_OnDie	1
1500688	STR_CHAT_IDTiamat_Marchutan_T_01	2
1500689	STR_CHAT_IDTiamat_Marchutan_T_02	2
1500690	STR_CHAT_IDTiamat_Marchutan_T_03	2
1500691	STR_CHAT_IDTiamat_Marchutan_T_04	2
1500698	STR_CHAT_IDTiamat_Marchutan_T_05	4
1500699	STR_CHAT_IDTiamat_Marchutan_T_06	2
1500700	STR_CHAT_IDTiamat_Marchutan_T_07	2
390836	STR_CHAT_IDTiamat_Murugan_1_01	1
390837	STR_CHAT_IDTiamat_Murugan_1_02	1
390838	STR_CHAT_IDTiamat_Murugan_1_03	1
390851	STR_CHAT_IDTiamat_Murugan_3_01	1
390852	STR_CHAT_IDTiamat_Murugan_3_02	1
390853	STR_CHAT_IDTiamat_Murugan_3_03	1
1500613	STR_CHAT_IDTiamat_NPC_Tiamat_01	2
1500614	STR_CHAT_IDTiamat_NPC_Tiamat_02	2
1500615	STR_CHAT_IDTiamat_NPC_Tiamat_03	2
1500616	STR_CHAT_IDTiamat_NPC_Tiamat_04	2
1500617	STR_CHAT_IDTiamat_NPC_Tiamat_05	2
1500693	STR_CHAT_IDTiamat_NPC_Tiamat_2_02	2
1500694	STR_CHAT_IDTiamat_NPC_Tiamat_2_03	2
390846	STR_CHAT_IDTiamat_Rakshaka_01	1
390847	STR_CHAT_IDTiamat_Rakshaka_02	1
390848	STR_CHAT_IDTiamat_Rakshaka_03	1
1500710	STR_CHAT_IDTiamat_Rakshaka_EnterAttackState	1
1500711	STR_CHAT_IDTiamat_Rakshaka_OnDie	1
1500706	STR_CHAT_IDTiamat_Sadha_EnterAttackState	1
1500707	STR_CHAT_IDTiamat_Sadha_OnDie	1
1500644	STR_CHAT_IDTiamat_Solo_Kahrun_1_01	1
1500645	STR_CHAT_IDTiamat_Solo_Kahrun_1_02	1
1500646	STR_CHAT_IDTiamat_Solo_Kahrun_1_03	1
1500647	STR_CHAT_IDTiamat_Solo_Kahrun_1_04	1
1500664	STR_CHAT_IDTiamat_Solo_Kaisinel_05	1
1500665	STR_CHAT_IDTiamat_Solo_Kaisinel_06	1
1500666	STR_CHAT_IDTiamat_Solo_Kaisinel_07	1
1500667	STR_CHAT_IDTiamat_Solo_Kaisinel_08	2
1500670	STR_CHAT_IDTiamat_Solo_Marchutan_03	1
1500671	STR_CHAT_IDTiamat_Solo_Marchutan_04	1
1500672	STR_CHAT_IDTiamat_Solo_Marchutan_05	1
1500673	STR_CHAT_IDTiamat_Solo_Marchutan_06	1
1500674	STR_CHAT_IDTiamat_Solo_Marchutan_07	1
1500648	STR_CHAT_IDTiamat_Solo_Tiamat_01	1
1500649	STR_CHAT_IDTiamat_Solo_Tiamat_02	1
1500650	STR_CHAT_IDTiamat_Solo_Tiamat_03	1
1500651	STR_CHAT_IDTiamat_Solo_Tiamat_04	1
1500652	STR_CHAT_IDTiamat_Solo_Tiamat_05	1
390834	STR_CHAT_IDTiamat_Surama_1_01_Idle_S	1
390841	STR_CHAT_IDTiamat_Surama_2_01	1
390842	STR_CHAT_IDTiamat_Surama_2_02	1
390843	STR_CHAT_IDTiamat_Surama_2_03	1
390844	STR_CHAT_IDTiamat_Surama_2_04	1
390845	STR_CHAT_IDTiamat_Surama_2_05	1
1500716	STR_CHAT_IDTiamat_Tahabata_EnterAttackState	2
1500717	STR_CHAT_IDTiamat_Tahabata_OnDie	1
1500726	STR_CHAT_IDTiamat_TiamatDragon1_EnterAttackState	2
1500727	STR_CHAT_IDTiamat_TiamatDragon1_UseSkill	2
1500734	STR_CHAT_IDTiamat_TiamatDragon2_OnDie	2
1500729	STR_CHAT_IDTiamat_TiamatDragon2_WakeUp	2
1500720	STR_CHAT_IDTiamat_Tiamat_GuardianDie	1
1500725	STR_CHAT_IDTiamat_Tiamat_KalyndiDie	2
1500722	STR_CHAT_IDTiamat_Tiamat_RakshakaDie	1
1500721	STR_CHAT_IDTiamat_Tiamat_SadhaDie	1
1500701	STR_CHAT_IDTiamat_Tiamat_T_01	2
1500723	STR_CHAT_IDTiamat_Tiamat_TahabataDie	1
1501651	STR_CHAT_IDTransform_Boss_GOSSIP_01	100
1501652	STR_CHAT_IDTransform_Boss_GOSSIP_02	120
1501653	STR_CHAT_IDTransform_Boss_GOSSIP_03	120
1501654	STR_CHAT_IDTransform_Boss_GOSSIP_04	120
1501655	STR_CHAT_IDTransform_Boss_GOSSIP_05	100
1501667	STR_CHAT_IDTransform_Boss_Sound_Gossip_01	10
1501668	STR_CHAT_IDTransform_Boss_Sound_Gossip_06	10
1501669	STR_CHAT_IDTransform_Boss_Sound_Gossip_07	10
1501670	STR_CHAT_IDTransform_Boss_Sound_Gossip_08	10
1501671	STR_CHAT_IDTransform_Boss_Sound_Gossip_09	10
1500772	STR_CHAT_IDVritra_Base_Boss1_01	1
1500773	STR_CHAT_IDVritra_Base_Boss1_02	1
1500774	STR_CHAT_IDVritra_Base_Boss1_03	1
1500775	STR_CHAT_IDVritra_Base_Boss1_04	1
1500776	STR_CHAT_IDVritra_Base_Boss1_05	1
1500777	STR_CHAT_IDVritra_Base_Boss1_06	1
1500778	STR_CHAT_IDVritra_Base_Boss1_07	1
1501011	STR_CHAT_IDVritra_Base_Boss1_08	1
1500782	STR_CHAT_IDVritra_Base_Boss2_01	1
1500783	STR_CHAT_IDVritra_Base_Boss2_02	1
1500784	STR_CHAT_IDVritra_Base_Boss2_03	4
1500785	STR_CHAT_IDVritra_Base_Boss2_04	1
1500786	STR_CHAT_IDVritra_Base_Boss2_05	1
1500787	STR_CHAT_IDVritra_Base_Boss2_06	1
1500788	STR_CHAT_IDVritra_Base_Boss2_07	1
1501014	STR_CHAT_IDVritra_Base_Boss2_Shield_01	3
1501015	STR_CHAT_IDVritra_Base_Boss2_Shield_02	3
1500790	STR_CHAT_IDVritra_Base_Boss3_01	1
1500791	STR_CHAT_IDVritra_Base_Boss3_02	1
1501012	STR_CHAT_IDVritra_Base_Boss3_03	1
1500796	STR_CHAT_IDVritra_Base_Boss4_01	1
1500797	STR_CHAT_IDVritra_Base_Boss4_02	1
1500798	STR_CHAT_IDVritra_Base_Boss4_03	1
1500800	STR_CHAT_IDVritra_Base_Boss4_05	1
1500801	STR_CHAT_IDVritra_Base_Boss4_06	1
1500802	STR_CHAT_IDVritra_Base_Boss5_01	1
1500803	STR_CHAT_IDVritra_Base_Boss5_02	1
1500804	STR_CHAT_IDVritra_Base_Boss5_03	2
1500805	STR_CHAT_IDVritra_Base_Boss5_04	2
1500806	STR_CHAT_IDVritra_Base_Boss5_05	1
1500807	STR_CHAT_IDVritra_Base_Boss5_06	1
1501016	STR_CHAT_IDVritra_Base_Drakan_As_IU_Sum_01	2
1501045	STR_CHAT_IDVritra_Base_Nmd1_01	1
1501046	STR_CHAT_IDVritra_Base_Nmd1_02	1
1501047	STR_CHAT_IDVritra_Base_Nmd1_03	1
1501048	STR_CHAT_IDVritra_Base_Nmd2_01	1
1501049	STR_CHAT_IDVritra_Base_Nmd2_02	2
1501051	STR_CHAT_IDVritra_Base_Nmd2_04	1
1501052	STR_CHAT_IDVritra_Base_Nmd2_05	1
1501053	STR_CHAT_IDVritra_Base_Nmd3_01	1
1501054	STR_CHAT_IDVritra_Base_Nmd3_02	2
1501055	STR_CHAT_IDVritra_Base_Nmd3_03	1
1501057	STR_CHAT_IDVritra_Base_Nmd4_01	1
1501058	STR_CHAT_IDVritra_Base_Nmd4_02	2
1501059	STR_CHAT_IDVritra_Base_Nmd4_03	2
1501060	STR_CHAT_IDVritra_Base_Nmd4_04	1
1501061	STR_CHAT_IDVritra_Base_Nmd5_01	1
1501062	STR_CHAT_IDVritra_Base_Nmd5_02	1
1501063	STR_CHAT_IDVritra_Base_Nmd5_03	1
1501064	STR_CHAT_IDVritra_Base_Nmd6_01	1
1501065	STR_CHAT_IDVritra_Base_Nmd6_02	1
1501066	STR_CHAT_IDVritra_Base_Nmd6_03	1
1501067	STR_CHAT_IDVritra_Base_Nmd6_04	1
1501068	STR_CHAT_IDVritra_Base_Nmd7_01	1
1501069	STR_CHAT_IDVritra_Base_Nmd7_02	1
1501070	STR_CHAT_IDVritra_Base_Nmd7_03	1
1501071	STR_CHAT_IDVritra_Base_Nmd7_04	1
1501072	STR_CHAT_IDVritra_Base_Nmd8_01	1
1501073	STR_CHAT_IDVritra_Base_Nmd8_02	1
1501074	STR_CHAT_IDVritra_Base_Nmd8_03	1
1501075	STR_CHAT_IDVritra_Base_Nmd8_04	2
390569	STR_CHAT_IDYunGossip_17_Idle_S	1
390570	STR_CHAT_IDYunGossip_18_Idle_S	1
1500411	STR_CHAT_IDYun_Ariana_Gossip1	1
1500412	STR_CHAT_IDYun_Ariana_Gossip2	1
1500415	STR_CHAT_IDYun_Ariana_Gossip5	1
1500416	STR_CHAT_IDYun_Ariana_Gossip6	1
1500417	STR_CHAT_IDYun_Ariana_Gossip7	1
1500418	STR_CHAT_IDYun_Ariana_Gossip8	1
1500419	STR_CHAT_IDYun_Ariana_Gossip9	1
1500381	STR_CHAT_IDYun_Jantaraz_EnterAttackState	1
1500384	STR_CHAT_IDYun_Jantaraz_OnDie	1
1500382	STR_CHAT_IDYun_Jantaraz_UseSkill1	1
1500383	STR_CHAT_IDYun_Jantaraz_UseSkill2	1
1500393	STR_CHAT_IDYun_Kuhara_EnterAttackState	1
1500396	STR_CHAT_IDYun_Kuhara_OnDie	1
1500394	STR_CHAT_IDYun_Kuhara_UseSkill1	1
1500395	STR_CHAT_IDYun_Kuhara_UseSkill2	1
1500420	STR_CHAT_IDYun_Merops_Gossip1	1
1500429	STR_CHAT_IDYun_Merops_Gossip10	1
1500430	STR_CHAT_IDYun_Merops_Gossip11	1
1500431	STR_CHAT_IDYun_Merops_Gossip12	1
1500432	STR_CHAT_IDYun_Merops_Gossip13	1
1500433	STR_CHAT_IDYun_Merops_Gossip14	1
1500434	STR_CHAT_IDYun_Merops_Gossip15	1
1500435	STR_CHAT_IDYun_Merops_Gossip16	1
1500436	STR_CHAT_IDYun_Merops_Gossip17	1
1500437	STR_CHAT_IDYun_Merops_Gossip18	1
1500438	STR_CHAT_IDYun_Merops_Gossip19	1
1500421	STR_CHAT_IDYun_Merops_Gossip2	1
1500439	STR_CHAT_IDYun_Merops_Gossip20	3
1500440	STR_CHAT_IDYun_Merops_Gossip21	1
1500422	STR_CHAT_IDYun_Merops_Gossip3	1
1500423	STR_CHAT_IDYun_Merops_Gossip4	1
1500424	STR_CHAT_IDYun_Merops_Gossip5	1
1500425	STR_CHAT_IDYun_Merops_Gossip6	1
1500426	STR_CHAT_IDYun_Merops_Gossip7	1
1500427	STR_CHAT_IDYun_Merops_Gossip8	1
1500428	STR_CHAT_IDYun_Merops_Gossip9	1
1500397	STR_CHAT_IDYun_Nishaka_EnterAttackState	1
1500401	STR_CHAT_IDYun_Nishaka_OnDie	1
1500398	STR_CHAT_IDYun_Nishaka_UseSkill1	1
1500399	STR_CHAT_IDYun_Nishaka_UseSkill2	1
1500400	STR_CHAT_IDYun_Nishaka_UseSkill3	1
1501278	STR_CHAT_IDYun_RastaEvent_Gossip_01	1
1500392	STR_CHAT_IDYun_Rasta_FallOff_UseSkill1	1
1500390	STR_CHAT_IDYun_Rasta_OnDie	2
1500389	STR_CHAT_IDYun_Rasta_UseSkill1	8
1500385	STR_CHAT_IDYun_Tarotran_EnterAttackState	1
1500387	STR_CHAT_IDYun_Tarotran_OnDie	1
1500386	STR_CHAT_IDYun_Tarotran_UseSkill1	3
1500406	STR_CHAT_IDYun_Vasharti_EnterAttackState	2
1500402	STR_CHAT_IDYun_Vasharti_Gossip1	1
1500403	STR_CHAT_IDYun_Vasharti_Gossip2	1
1500404	STR_CHAT_IDYun_Vasharti_Gossip3	1
1500405	STR_CHAT_IDYun_Vasharti_Gossip4	2
1500410	STR_CHAT_IDYun_Vasharti_OnDie	2
1401493	STR_CHAT_INVADEPORTL_KEEPER_SYSTEM_MSG01	4
1401494	STR_CHAT_INVADEPORTL_KEEPER_SYSTEM_MSG02	4
1401495	STR_CHAT_INVADEPORTL_KEEPER_SYSTEM_MSG03	4
342270	STR_CHAT_Judge_05	1
1500162	STR_CHAT_Judge_Patterns_01	1
1500163	STR_CHAT_Judge_Patterns_02	1
1500164	STR_CHAT_Judge_Patterns_03	1
1500165	STR_CHAT_Judge_Patterns_04	2
1500166	STR_CHAT_Judge_Patterns_05	2
1500167	STR_CHAT_Judge_Patterns_06	2
1500168	STR_CHAT_Judge_Patterns_07	2
1500169	STR_CHAT_Judge_Patterns_08	2
1500170	STR_CHAT_Judge_Patterns_09	3
342460	STR_CHAT_Jusin_01	16
340326	STR_CHAT_Krall_AeA_1_KATK3_b	5
340324	STR_CHAT_Krall_AnA_1_KATK3_b	4
340342	STR_CHAT_Krall_FEA_1_KATK5_b	1
1501418	STR_CHAT_LDF3_GrandRVR_AtkBoss_01	6
1501420	STR_CHAT_LDF3_GrandRVR_AtkBoss_02	6
1501417	STR_CHAT_LDF3_GrandRVR_DefBoss_01	6
1501419	STR_CHAT_LDF3_GrandRVR_DefBoss_02	6
1501467	STR_CHAT_LDF3_GrandRVR_DefBoss_03	6
1500336	STR_CHAT_LDF4A_UnarmedFighter_Gossip1	2
1500337	STR_CHAT_LDF4A_UnarmedFighter_Gossip2	1
1500330	STR_CHAT_LDF4a_AncientClan_Ghost_Gossip1	1
1500331	STR_CHAT_LDF4a_AncientClan_Ghost_Gossip2	1
1500332	STR_CHAT_LDF4a_AncientClan_Ghost_Gossip3	1
1500333	STR_CHAT_LDF4a_AncientClan_Ghost_Gossip4	1
1500334	STR_CHAT_LDF4a_AncientClan_Ghost_Gossip5	2
1500335	STR_CHAT_LDF4a_AncientClan_Ghost_Gossip6	2
1500345	STR_CHAT_LDF4a_BrohumF_Ranger_Gossip1	1
1500344	STR_CHAT_LDF4a_BrohumM_Fighter_Gossip1	1
1500341	STR_CHAT_LDF4a_BrohumYF_Ranger_Gossip1	2
1500342	STR_CHAT_LDF4a_BrohumYF_Ranger_Gossip2	2
1500343	STR_CHAT_LDF4a_BrohumYF_Ranger_Gossip3	1
1500339	STR_CHAT_LDF4a_BrohumYM_Fighter_Gossip1	1
1500340	STR_CHAT_LDF4a_BrohumYM_Fighter_Gossip2	1
1500291	STR_CHAT_LDF4a_Calydon_Fighter_Patriarch_Gossip1	1
1500360	STR_CHAT_LDF4a_Calydon_Fighter_Patriarch_Gossip10	1
1500292	STR_CHAT_LDF4a_Calydon_Fighter_Patriarch_Gossip2	1
1500293	STR_CHAT_LDF4a_Calydon_Fighter_Patriarch_Gossip3	1
1500294	STR_CHAT_LDF4a_Calydon_Fighter_Patriarch_Gossip4	1
1500295	STR_CHAT_LDF4a_Calydon_Fighter_Patriarch_Gossip5	1
1500296	STR_CHAT_LDF4a_Calydon_Fighter_Patriarch_Gossip6	2
1500297	STR_CHAT_LDF4a_Calydon_Fighter_Patriarch_Gossip7	1
1500298	STR_CHAT_LDF4a_Calydon_Fighter_Patriarch_Gossip8	1
1500299	STR_CHAT_LDF4a_Calydon_Fighter_Patriarch_Gossip9	1
1500313	STR_CHAT_LDF4a_Calydon_Gossip1	1
1500314	STR_CHAT_LDF4a_Calydon_Gossip2	1
1500315	STR_CHAT_LDF4a_Calydon_Gossip3	1
1500316	STR_CHAT_LDF4a_Calydon_Gossip4	1
1500318	STR_CHAT_LDF4a_Calydon_Gossip6	2
1500319	STR_CHAT_LDF4a_Calydon_Gossip7	2
1500338	STR_CHAT_LDF4a_DrakanWorker_Bomber_Gossip1	1
1500346	STR_CHAT_LDF4a_ElementalLightF_Gossip1	2
1500347	STR_CHAT_LDF4a_Elementalking_Gossip1	1
1500275	STR_CHAT_LDF4a_Lost_Guardian_Gossip1	1
1500276	STR_CHAT_LDF4a_Lost_Guardian_Gossip2	1
1500277	STR_CHAT_LDF4a_Lost_Guardian_Gossip3	1
1500278	STR_CHAT_LDF4a_Lost_Guardian_Gossip4	1
1500279	STR_CHAT_LDF4a_Lost_Guardian_Gossip5	1
1500280	STR_CHAT_LDF4a_Lost_Guardian_Gossip6	1
1500281	STR_CHAT_LDF4a_Lost_Guardian_Gossip7	1
1500282	STR_CHAT_LDF4a_Lost_Guardian_Gossip8	1
1500358	STR_CHAT_LDF4a_Lost_Guardian_Gossip9	1
1500320	STR_CHAT_LDF4a_Nepilim_Gossip1	1
1500321	STR_CHAT_LDF4a_Nepilim_Gossip2	2
1500322	STR_CHAT_LDF4a_Nepilim_Gossip3	1
1500323	STR_CHAT_LDF4a_Nepilim_Gossip4	2
1500324	STR_CHAT_LDF4a_Nepilim_Gossip5	1
1500325	STR_CHAT_LDF4a_Nepilim_Gossip6	1
1500326	STR_CHAT_LDF4a_Nepilim_Gossip7	1
1500510	STR_CHAT_LDF4a_Nepilim_Gossip8	1
1500508	STR_CHAT_LDF4a_Nepilim_Summon1	1
1500509	STR_CHAT_LDF4a_Nepilim_Summon2	1
1500308	STR_CHAT_LDF4a_Owllau_Gossip1	1
1500309	STR_CHAT_LDF4a_Owllau_Gossip2	1
1500310	STR_CHAT_LDF4a_Owllau_Gossip3	1
1500311	STR_CHAT_LDF4a_Owllau_Gossip4	1
1500312	STR_CHAT_LDF4a_Owllau_Gossip5	1
1500283	STR_CHAT_LDF4a_Owllau_Wizard_Chieftain_Gossip1	1
1500284	STR_CHAT_LDF4a_Owllau_Wizard_Chieftain_Gossip2	1
1500285	STR_CHAT_LDF4a_Owllau_Wizard_Chieftain_Gossip3	1
1500286	STR_CHAT_LDF4a_Owllau_Wizard_Chieftain_Gossip4	1
1500287	STR_CHAT_LDF4a_Owllau_Wizard_Chieftain_Gossip5	1
1500288	STR_CHAT_LDF4a_Owllau_Wizard_Chieftain_Gossip6	2
1500289	STR_CHAT_LDF4a_Owllau_Wizard_Chieftain_Gossip7	1
1500290	STR_CHAT_LDF4a_Owllau_Wizard_Chieftain_Gossip8	1
1500359	STR_CHAT_LDF4a_Owllau_Wizard_Chieftain_Gossip9	1
1500519	STR_CHAT_LDF4a_Public_ACT_1	1
1500520	STR_CHAT_LDF4a_Public_ACT_2	1
1500349	STR_CHAT_LDF4a_Public_Named_Lv1_Gossip1	1
1500350	STR_CHAT_LDF4a_Public_Named_Lv1_Gossip2	1
1500362	STR_CHAT_LDF4a_Public_Named_Lv1_Gossip3	1
1500351	STR_CHAT_LDF4a_Public_Named_Lv2_Gossip1	4
1500352	STR_CHAT_LDF4a_Public_Named_Lv2_Gossip2	4
1500363	STR_CHAT_LDF4a_Public_Named_Lv2_Gossip3	4
1500353	STR_CHAT_LDF4a_Public_Named_Lv3_Gossip1	3
1500354	STR_CHAT_LDF4a_Public_Named_Lv3_Gossip2	3
1500364	STR_CHAT_LDF4a_Public_Named_Lv3_Gossip3	3
1500355	STR_CHAT_LDF4a_Public_Named_Lv4_Gossip1	3
1500356	STR_CHAT_LDF4a_Public_Named_Lv4_Gossip2	3
1500365	STR_CHAT_LDF4a_Public_Named_Lv4_Gossip3	3
1500300	STR_CHAT_LDF4a_SandWarm_General_Gossip1	1
1500361	STR_CHAT_LDF4a_SandWarm_General_Gossip10	1
1500301	STR_CHAT_LDF4a_SandWarm_General_Gossip2	1
1500302	STR_CHAT_LDF4a_SandWarm_General_Gossip3	1
1500303	STR_CHAT_LDF4a_SandWarm_General_Gossip5	1
1500304	STR_CHAT_LDF4a_SandWarm_General_Gossip6	1
1500305	STR_CHAT_LDF4a_SandWarm_General_Gossip7	1
1500306	STR_CHAT_LDF4a_SandWarm_General_Gossip9	1
1500266	STR_CHAT_LDF4a_SandWarm_Monarch_Gossip1	1
1500357	STR_CHAT_LDF4a_SandWarm_Monarch_Gossip10	1
1500267	STR_CHAT_LDF4a_SandWarm_Monarch_Gossip2	1
1500268	STR_CHAT_LDF4a_SandWarm_Monarch_Gossip3	1
1500270	STR_CHAT_LDF4a_SandWarm_Monarch_Gossip5	1
1500271	STR_CHAT_LDF4a_SandWarm_Monarch_Gossip6	1
1500274	STR_CHAT_LDF4a_SandWarm_Monarch_Gossip9	1
1500307	STR_CHAT_LDF4a_SandWarm_Monarch_Summon_1_Gossip1	1
1500348	STR_CHAT_LDF4a_ShulackAssassin_Nmd_Gossip1	1
