npc	pattern	handler	killer	branch	priority	guards	order	kind	a1	a2	a3	place	x	y	z	group
855277	LDF4_Advance_village_02	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855376	1	0	for_the_fight_self	0.0	0.0	0.0	0
855277	LDF4_Advance_village_02	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855389	1	0	for_the_fight_self	0.0	0.0	0.0	0
855278	LDF4_Advance_village_02	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855376	1	0	for_the_fight_self	0.0	0.0	0.0	0
855278	LDF4_Advance_village_02	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855389	1	0	for_the_fight_self	0.0	0.0	0.0	0
855278	LDF4_Advance_village_02	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855376	1	0	for_the_fight_self	0.0	0.0	0.0	0
855278	LDF4_Advance_village_02	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855389	1	0	for_the_fight_self	0.0	0.0	0.0	0
855279	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855279	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855279	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855279	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855280	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855280	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855280	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855280	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855281	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855281	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855281	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855281	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855282	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855282	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855282	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855282	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855283	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855283	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855283	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855283	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855284	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855284	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855284	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855284	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855285	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855285	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855285	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855285	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855286	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855286	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855286	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855286	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855287	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855287	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855287	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855287	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855288	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855288	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855288	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855288	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855289	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855289	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855289	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855289	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855290	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855290	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855290	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855290	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855291	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855291	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855291	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855291	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855292	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855292	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855292	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855292	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855293	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855293	LDF4_Advance_Killer_Dr	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855293	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855293	LDF4_Advance_Killer_Dr	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855374	1	0	for_the_fight_self	0.0	0.0	0.0	0
855294	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855294	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855294	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855294	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855295	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855295	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855295	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855295	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855296	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855296	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855296	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855296	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855297	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855297	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855297	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855297	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855298	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855298	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855298	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855298	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855299	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855299	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855299	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855299	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855300	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855300	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855300	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855300	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855301	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855301	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855301	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855301	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855302	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855302	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855302	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855302	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855303	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855303	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855303	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855303	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855304	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855304	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855304	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855304	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855305	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855305	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855305	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855305	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855306	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855306	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855306	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855306	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855307	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855307	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855307	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855307	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855308	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855308	LDF4_Advance_Killer_Li	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855308	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855308	LDF4_Advance_Killer_Li	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855372	1	0	for_the_fight_self	0.0	0.0	0.0	0
855309	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855309	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855309	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855309	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855310	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855310	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855310	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855310	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855311	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855311	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855311	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855311	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855312	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855312	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855312	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855312	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855313	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855313	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855313	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855313	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855314	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855314	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855314	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855314	LDF4_Advance_Killer_Da	on_killed_by_user	KilledByPlayer	1	6	race:KillerRace:ASMODIANS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
855315	LDF4_Advance_Killer_Da	on_killed_by_npc	KilledByNpc	0	7	race:KillerRace:ELYOS	0	spawn	855373	1	0	for_the_fight_self	0.0	0.0	0.0	0
