npc	index	skill	level	prob	cooldown
284221	3	16471	1	0	0
284221	4	16881	1	0	0
284221	5	20974	1	0	0
284222	0	20656	1	0	0
284222	1	16574	1	0	0
284222	2	18583	1	0	0
284222	3	20563	1	0	0
284222	4	20658	1	0	0
284222	5	16881	1	0	0
284223	0	20947	1	0	0
284223	1	16516	1	10	0
284223	2	20949	8	3	0
284224	0	20947	1	0	0
284224	1	16516	1	10	0
284224	2	20949	8	3	0
284225	0	20947	1	0	0
284225	1	16516	1	10	0
284225	2	20949	8	3	0
284226	0	20947	1	0	0
284226	1	16516	1	10	0
284226	2	20949	8	3	0
284227	0	20947	1	0	0
284227	1	16516	1	10	0
284227	2	20949	8	3	0
284228	0	17167	1	0	0
284228	1	16540	1	0	0
284228	2	16678	1	0	0
284228	3	17191	1	0	0
284229	0	17167	1	0	0
284229	1	16540	1	0	0
284229	2	16678	1	0	0
284229	3	17191	1	0	0
284230	0	20664	1	0	0
284230	1	17151	1	0	0
284230	2	17101	1	0	0
284230	3	17099	1	0	0
284230	4	17102	1	0	0
284230	5	18657	1	0	0
284231	0	20664	1	0	0
284231	1	17146	1	0	0
284231	2	17065	1	0	0
284231	3	17359	1	0	0
284231	4	19016	1	0	0
284231	5	19599	1	0	0
284231	6	20666	1	0	0
284232	0	19581	1	0	0
284232	1	17115	1	0	0
284233	0	17065	1	0	0
284233	1	17230	1	0	0
284233	2	16741	1	0	0
284233	3	16634	1	0	0
284234	0	16825	1	0	0
284234	1	16837	1	0	0
284235	0	17065	1	0	0
284235	1	17230	1	0	0
284235	2	16741	1	0	0
284235	3	16634	1	0	0
284236	0	20557	20	0	0
284236	1	18365	1	0	0
284236	2	16698	1	0	0
284237	0	20557	20	0	0
284237	1	18365	1	0	0
284237	2	16698	1	0	0
284238	0	20557	20	0	0
284238	1	16780	1	0	0
284238	2	16987	1	0	0
284239	0	20557	20	0	0
284239	1	16780	1	0	0
284239	2	16987	1	0	0
284240	0	20557	20	0	0
284240	1	16902	1	0	0
284240	2	20960	1	0	0
284240	3	18751	1	0	0
284240	4	21217	1	0	0
284241	0	20557	20	0	0
284241	1	16822	1	0	0
284241	2	16842	1	0	0
284241	3	21300	1	0	0
284241	4	18627	1	0	0
284241	5	18611	1	0	0
284242	0	20557	20	0	0
284242	1	21301	1	0	0
284242	2	16536	1	0	0
284242	3	16532	1	0	0
284242	4	21300	1	0	0
284243	0	20962	60	0	0
284243	1	21162	1	0	0
284243	2	16570	1	0	0
284243	3	16386	1	0	0
284243	4	16987	1	0	0
284244	0	20962	60	0	0
284244	1	16550	1	0	0
284244	2	16678	1	0	0
284244	3	16540	1	0	0
284244	4	17166	1	0	0
284245	0	20962	60	0	0
284245	1	16531	1	0	0
284245	2	16409	1	0	0
284245	3	16673	1	0	0
284245	4	16540	1	0	0
284246	0	20962	60	0	0
284246	1	16702	1	0	0
284246	2	20961	1	0	0
284246	3	16570	1	0	0
284246	4	16987	1	0	0
284247	0	17521	1	0	0
284247	1	16574	1	0	0
284247	2	16987	1	0	0
284247	3	16570	1	0	0
284247	4	16694	1	0	0
284248	0	16409	1	0	0
284248	1	16516	1	0	0
284248	2	16519	1	0	0
284248	3	17048	1	0	0
284249	0	16564	1	0	0
284249	1	16563	1	0	0
284249	2	16638	1	0	0
284250	0	16516	1	0	0
284250	1	16519	1	0	0
284250	2	17247	1	0	0
284251	0	16516	1	0	0
284251	1	16712	1	0	0
284251	2	16530	1	0	0
284251	3	16519	1	0	0
284252	0	21145	1	0	0
284252	1	16540	1	0	0
284252	2	21146	1	0	0
284253	0	16521	1	0	0
284253	1	16517	1	0	0
284253	2	16516	1	0	0
284253	3	16524	1	0	0
284253	4	21146	1	0	0
284254	0	16742	1	0	0
284254	1	16524	1	0	0
284254	2	16516	1	0	0
284254	3	16405	1	0	0
284254	4	21146	1	0	0
284255	0	20957	1	0	0
284255	1	16516	1	0	0
284255	2	21146	1	0	0
284256	0	20974	1	0	0
284256	1	16516	1	0	0
284256	2	20949	8	0	0
284256	3	16519	1	0	0
284256	4	21146	1	0	0
284257	0	16585	1	0	0
284257	1	17707	1	0	0
284257	2	16724	1	0	0
284257	3	16987	1	0	0
284257	4	21146	1	0	0
284258	0	16516	1	0	0
284258	1	16519	1	0	0
284258	2	16532	1	0	0
284258	3	16687	1	0	0
284258	4	21146	1	0	0
284259	0	18467	1	0	0
284259	1	16687	1	0	0
284259	2	16519	1	0	0
284259	3	20648	1	0	0
284259	4	16530	1	0	0
284259	5	16608	1	0	0
284259	6	21146	1	0	0
284260	0	16550	1	0	0
284260	1	16678	1	0	0
284260	2	16540	1	0	0
284260	3	17934	1	0	0
284260	4	16519	1	0	0
284260	5	18784	1	0	0
284260	6	21146	1	0	0
284261	0	16590	1	0	0
284261	1	16797	1	0	0
284261	2	16987	1	0	0
284261	3	17947	1	0	0
284261	4	18157	1	0	0
284261	5	21146	1	0	0
284262	0	16830	1	0	0
284262	1	20944	36	0	0
284262	2	16570	1	0	0
284262	3	16576	1	0	0
284262	4	20710	1	0	0
284262	5	16987	1	0	0
284262	6	18126	1	0	0
284262	7	21146	1	0	0
284268	0	16594	1	0	0
284268	1	16987	1	0	0
284268	2	21146	1	0	0
284274	0	16516	1	100	0
284275	0	16516	1	100	0
284276	0	16516	1	100	0
284277	0	16516	1	100	0
284278	0	16516	1	100	0
284279	0	21146	1	0	0
284279	1	16516	1	0	0
284279	2	16519	1	0	0
284279	3	16850	1	0	0
284279	4	17949	1	0	0
284279	5	16533	1	0	0
284279	6	17062	1	0	0
284279	7	17048	1	0	0
284280	0	16536	1	0	0
284280	1	16516	1	0	0
284280	2	16519	1	0	0
284280	3	16850	1	0	0
284280	4	16983	1	0	0
284280	5	16858	1	0	0
284280	6	20657	1	0	0
284280	7	17048	1	0	0
284280	8	21146	1	0	0
284286	0	18255	1	0	0
284286	1	16540	1	0	0
284286	2	18627	1	0	0
284286	3	21092	1	0	0
284286	4	19660	1	0	0
284286	5	16842	1	0	0
284286	6	18783	1	0	0
284286	7	16764	1	0	0
284286	8	21146	1	0	0
284287	0	21146	1	0	0
284287	1	16516	1	0	0
284287	2	16519	1	0	0
284287	3	16983	1	0	0
284287	4	16825	1	0	0
284287	5	16684	1	0	0
284287	6	20657	1	0	0
284287	7	16837	1	0	0
284287	8	18118	1	0	0
284288	0	21146	1	0	0
284288	1	16516	1	0	0
284288	2	16519	1	0	0
284288	3	16983	1	0	0
284288	4	16825	1	0	0
284289	0	21302	1	0	0
284289	1	16688	1	0	0
284289	2	17968	1	0	0
284289	3	21304	1	0	0
284289	4	21303	1	0	0
284289	5	17957	1	0	0
284289	6	18158	1	0	0
284289	7	20657	1	0	0
284289	8	17957	1	0	0
284289	9	21146	1	0	0
284289	10	18627	1	0	0
284290	0	17162	1	100	0
284291	0	17162	1	100	0
284292	0	17162	1	100	0
284293	0	17162	1	100	0
284294	0	17162	1	100	0
284295	0	16581	1	0	0
284295	1	16571	1	0	0
284295	2	16577	1	0	0
284295	3	16987	1	0	0
284295	4	16867	1	0	0
284295	5	21146	1	0	0
284296	0	16516	1	50	0
284297	0	16516	1	50	0
284298	0	16516	1	50	0
284299	0	16516	1	50	0
284300	0	16516	1	50	0
284301	0	16426	1	14	0
284301	1	20944	36	4	0
284302	0	20378	65	0	0
284302	1	20381	65	0	0
284302	2	20383	65	0	0
284303	0	20389	65	0	0
284303	1	20390	65	0	0
284303	2	20391	65	0	0
284304	0	20392	65	0	0
284304	1	20393	65	0	0
284304	2	20394	65	0	0
284305	0	21116	65	0	0
284305	1	21117	65	0	0
284306	0	20378	65	0	0
284306	1	20381	65	0	0
284306	2	20383	65	0	0
284307	0	21118	65	0	0
284307	1	21119	65	0	0
284307	2	21120	65	0	0
284308	0	18126	65	0	0
284309	0	20520	30	0	0
284310	0	21300	65	0	0
284310	1	21301	65	0	0
284323	0	21143	1	0	0
284323	1	21259	19	0	0
284324	0	21118	65	0	0
284324	1	21119	65	0	0
284324	2	21120	65	0	0
284325	0	19093	1	0	0
284325	1	19969	1	0	0
284326	0	19093	1	0	0
284326	1	19969	1	0	0
284327	0	19093	1	0	0
284327	1	19969	1	0	0
284328	0	19093	1	0	0
284328	1	19969	1	0	0
284329	0	21237	1	0	0
284330	0	21237	1	0	0
284331	0	21237	1	0	0
284332	0	21237	1	0	0
284333	0	21237	1	0	0
284334	0	21237	1	0	0
284335	0	21237	1	0	0
284336	0	21237	1	0	0
284337	0	21237	1	0	0
284338	0	21237	1	0	0
284339	0	21237	1	0	0
284340	0	21237	1	0	0
284341	0	20700	1	0	0
284341	1	20701	1	0	0
284341	2	16519	1	0	0
284341	3	16673	1	0	0
284341	4	16533	1	0	0
284341	5	20704	1	0	0
284341	6	17304	1	0	0
284341	7	16532	1	0	0
284342	0	20700	1	0	0
284342	1	20701	1	0	0
284342	2	16519	1	0	0
284342	3	16673	1	0	0
284342	4	16533	1	0	0
284342	5	20704	1	0	0
284342	6	17304	1	0	0
284342	7	16532	1	0	0
284343	0	20700	1	0	0
284343	1	20701	1	0	0
284343	2	16570	1	0	0
284343	3	17520	1	0	0
284343	4	20707	1	0	0
284343	5	20708	1	0	0
284343	6	20657	1	0	0
284344	0	20700	1	0	0
284344	1	20701	1	0	0
284344	2	16570	1	0	0
284344	3	16775	1	0	0
284344	4	17722	1	0	0
284344	5	20712	1	0	0
284344	6	20711	1	0	0
284344	7	18234	1	0	0
284345	0	20700	1	0	0
284345	1	20701	1	0	0
284345	2	17313	1	0	0
284345	3	17003	1	0	0
284345	4	19021	1	0	0
284345	5	20858	1	0	0
284345	6	18791	10	0	0
284345	7	18792	10	0	0
284346	0	20700	1	0	0
284346	1	20701	1	0	0
284346	2	17313	1	0	0
284346	3	17003	1	0	0
284346	4	19021	1	0	0
284346	5	20858	1	0	0
284346	6	18791	10	0	0
284346	7	18792	10	0	0
284347	0	20700	1	0	0
284347	1	20701	1	0	0
284347	2	16519	1	0	0
284347	3	16673	1	0	0
284347	4	16533	1	0	0
284347	5	20704	1	0	0
284347	6	17304	1	0	0
284347	7	16532	1	0	0
284348	0	20700	1	0	0
284348	1	20701	1	0	0
284348	2	16519	1	0	0
284348	3	16673	1	0	0
284348	4	16533	1	0	0
284348	5	20704	1	0	0
284348	6	17304	1	0	0
284348	7	16532	1	0	0
284349	0	20700	1	0	0
284349	1	20701	1	0	0
284349	2	17931	1	0	0
284349	3	17005	1	0	0
284349	4	16732	1	0	0
284349	5	16567	1	0	0
284349	6	16826	1	0	0
284349	7	20705	10	0	0
284349	8	20706	1	0	0
284350	0	20700	1	0	0
284350	1	16782	1	0	0
284350	2	16678	1	0	0
284350	3	16540	1	0	0
284350	4	16732	1	0	0
284350	5	20251	1	0	0
284351	0	20700	1	0	0
284351	1	20701	1	0	0
284351	2	16519	1	0	0
284351	3	16673	1	0	0
284351	4	16997	1	0	0
284351	5	17714	1	0	0
284351	6	19284	1	0	0
284351	7	20702	1	0	0
284351	8	17875	1	0	0
284352	0	20700	1	0	0
284352	1	20701	1	0	0
284352	2	16519	1	0	0
284352	3	16673	1	0	0
284352	4	16997	1	0	0
284352	5	17714	1	0	0
284352	6	19284	1	0	0
284352	7	20702	1	0	0
284352	8	17875	1	0	0
284355	0	16830	1	0	0
284355	1	20944	36	0	0
284355	2	16544	1	0	0
284355	3	17031	1	0	0
284355	4	20710	1	0	0
284355	5	17003	1	0	0
284355	6	16410	1	0	0
284356	0	20238	51	0	0
284356	1	20349	51	0	0
284357	0	18630	46	0	0
284357	1	18631	46	0	0
284357	2	18632	46	0	0
284357	3	18633	46	0	0
284357	4	18635	46	0	0
284357	5	18636	46	0	0
284357	6	18634	46	0	0
284357	7	18637	46	0	0
284357	8	19000	46	0	0
284358	0	18630	46	0	0
284358	1	18631	46	0	0
284358	2	18632	46	0	0
284358	3	18633	46	0	0
284358	4	18635	46	0	0
284358	5	18636	46	0	0
284358	6	18634	46	0	0
284358	7	18637	46	0	0
284358	8	19000	46	0	0
284359	0	18630	46	0	0
284359	1	18631	46	0	0
284359	2	18632	46	0	0
284359	3	18633	46	0	0
284359	4	18635	46	0	0
284359	5	18636	46	0	0
284359	6	18634	46	0	0
284359	7	18637	46	0	0
284359	8	19000	46	0	0
284360	0	18630	46	0	0
284360	1	18631	46	0	0
284360	2	18632	46	0	0
284360	3	18633	46	0	0
284360	4	18635	46	0	0
284360	5	18636	46	0	0
284360	6	18634	46	0	0
284360	7	18637	46	0	0
284360	8	19000	46	0	0
284360	9	21433	1	0	0
284361	0	18630	46	0	0
284361	1	18631	46	0	0
284361	2	18632	46	0	0
284361	3	18633	46	0	0
284361	4	18635	46	0	0
284361	5	18636	46	0	0
284361	6	18634	46	0	0
284361	7	18637	46	0	0
284361	8	19000	46	0	0
284362	0	18630	46	0	0
284362	1	18631	46	0	0
284362	2	18632	46	0	0
284362	3	18633	46	0	0
284362	4	18635	46	0	0
284362	5	18636	46	0	0
284362	6	18634	46	0	0
284362	7	18637	46	0	0
284362	8	19000	46	0	0
284366	0	20700	56	0	0
284366	1	17318	56	0	0
284366	2	17106	56	0	0
284366	3	17317	56	0	0
284366	4	17314	56	0	0
284366	5	17316	56	0	0
284366	6	17106	56	0	0
284366	7	21230	56	0	0
284366	8	20701	56	0	0
284367	0	20700	56	0	0
284367	1	20701	56	0	0
284367	2	17335	56	0	0
284367	3	21287	56	0	0
284367	4	21298	56	0	0
284368	0	20700	56	0	0
284368	1	20648	56	0	0
284368	2	21296	56	0	0
284368	3	21294	56	0	0
284368	4	21297	56	0	0
284368	5	21296	56	0	0
284368	6	20704	56	0	0
284368	7	20701	56	0	0
284369	0	20700	56	0	0
284369	1	17294	56	0	0
284369	2	21285	56	0	0
284369	3	20703	56	0	0
284369	4	17294	56	0	0
284369	5	20702	56	0	0
284369	6	20701	56	0	0
284369	7	21285	56	0	0
284370	0	20700	56	0	0
284370	1	17391	56	0	0
284370	2	21287	56	0	0
284370	3	17335	56	0	0
284370	4	21288	56	0	0
284370	5	16989	56	0	0
284371	0	20700	56	0	0
284371	1	17332	56	0	0
284371	2	18762	56	0	0
284371	3	17332	56	0	0
284371	4	17320	56	0	0
284371	5	17321	56	0	0
284371	6	17308	56	0	0
284371	7	17323	56	0	0
284372	0	20700	56	0	0
284372	1	17143	56	0	0
284372	2	21284	56	0	0
284372	3	17295	56	0	0
284372	4	21284	56	0	0
284372	5	17305	56	0	0
284373	0	20700	56	0	0
284373	1	17359	56	0	0
284373	2	17360	56	0	0
284373	3	17361	56	0	0
284373	4	17361	56	0	0
284374	0	21091	1	0	0
284374	1	20549	1	0	0
284375	0	21181	1	0	0
284375	1	21169	1	0	0
284375	2	21167	1	0	0
284375	3	21171	1	0	0
284375	4	21175	1	0	0
284375	5	21173	1	0	0
284375	6	21229	1	0	0
284375	7	21179	1	0	0
284375	8	21172	1	0	0
284375	9	21168	1	0	0
284375	10	21165	1	0	0
284375	11	21174	1	0	0
284375	12	21170	1	0	0
284375	13	21176	1	0	0
284375	14	21182	1	0	0
284376	0	21181	1	0	0
284376	1	21169	1	0	0
284376	2	21268	1	0	0
284376	3	21171	1	0	0
284376	4	21175	1	0	0
284376	5	21173	1	0	0
284376	6	21229	1	0	0
284376	7	21179	1	0	0
284376	8	21172	1	0	0
284376	9	21269	1	0	0
284376	10	21165	1	0	0
284376	11	21174	1	0	0
284376	12	21170	1	0	0
284376	13	21176	1	0	0
284376	14	21182	1	0	0
284384	0	21181	1	0	0
284384	1	21177	1	0	0
284384	2	22668	1	0	0
284384	3	21372	1	0	0
284384	4	21165	1	0	0
284385	0	21166	1	0	0
284386	0	21367	1	0	0
284386	1	21367	1	0	0
284387	0	21178	1	0	0
284387	1	21366	1	0	0
284388	0	21300	1	15	0
284388	1	16567	1	5	0
284389	0	16518	1	0	0
284389	1	21300	1	15	0
284390	0	16563	1	0	0
284390	1	21300	1	15	0
284391	0	16593	1	0	0
284391	1	16724	1	15	0
284392	0	21300	1	15	0
284392	1	20957	1	5	0
284393	0	16575	1	0	0
284393	1	21300	1	15	0
284393	2	16890	1	5	0
284394	0	21300	1	15	0
284395	0	21300	1	15	0
284395	1	21301	1	5	0
284396	0	16556	1	0	0
284396	1	16825	1	0	0
284396	2	16826	1	0	0
284397	0	21300	1	15	0
284397	1	16550	1	5	0
284397	2	16890	1	5	0
284398	0	21300	1	5	0
284399	0	20947	1	0	0
284399	1	16556	1	100	0
284399	2	21300	1	15	0
284400	0	20947	1	0	0
284400	1	21300	1	15	0
284401	0	21300	1	15	0
284401	1	21301	1	5	0
284402	0	16593	1	0	0
284402	1	16724	1	15	0
284403	0	16585	1	0	0
284403	1	16724	1	15	0
284404	0	16545	1	0	0
284404	1	21300	1	15	0
284405	0	17535	1	0	0
284405	1	16524	1	15	0
284406	0	16532	1	0	0
284406	1	21300	1	15	0
284407	0	20947	1	0	0
284407	1	16532	1	0	0
284407	2	21300	1	15	0
284408	0	16556	1	0	0
284408	1	21300	1	15	0
284408	2	16551	1	5	0
284409	0	21300	1	15	0
284410	0	16524	1	0	0
284410	1	21300	1	15	0
284411	0	21300	1	15	0
284411	1	16554	1	5	0
284412	0	16524	1	15	0
284413	0	21300	1	15	0
284413	1	17708	1	5	0
284414	0	16901	1	15	0
284414	1	16902	1	5	0
284415	0	21300	1	15	0
284415	1	16465	1	5	0
284416	0	16564	1	0	0
284416	1	16563	1	0	0
284416	2	16638	1	15	0
284417	0	16426	1	15	0
284417	1	16574	1	5	0
284418	0	21300	1	15	0
284418	1	21301	1	5	0
284419	0	16579	1	0	0
284419	1	21300	1	15	0
284420	0	21300	1	15	0
284420	1	16598	1	5	0
284421	0	21300	1	15	0
284421	1	17401	1	5	0
284422	0	21300	1	15	0
284422	1	17708	1	5	0
284423	0	16556	1	0	0
284423	1	21300	1	15	0
284424	0	21300	1	5	0
284425	0	16901	1	15	0
284425	1	16890	1	5	0
284426	0	21300	1	15	0
284426	1	16433	1	5	0
284427	0	18607	1	0	0
284428	0	21181	1	0	0
284428	1	21177	1	0	0
284428	2	22668	1	0	0
284428	3	21372	1	0	0
284428	4	21165	1	0	0
284429	0	21181	1	0	0
284429	1	21177	1	0	0
284429	2	22668	1	0	0
284429	3	21372	1	0	0
284429	4	21165	1	0	0
284430	0	20700	1	0	0
284430	1	21410	1	0	0
284430	2	21425	1	0	0
284430	3	21188	1	0	0
284430	4	21183	1	0	0
284430	5	21187	1	0	0
284430	6	21186	1	0	0
284430	7	21189	1	0	0
284430	8	21184	1	0	0
284430	9	19871	1	0	0
284431	0	20700	1	0	0
284431	1	21426	1	0	0
284431	2	21427	1	0	0
284431	3	21429	1	0	0
284431	4	20259	1	0	0
284431	5	21428	1	0	0
284431	6	21194	1	0	0
284431	7	21193	1	0	0
284431	8	21192	1	0	0
284431	9	21190	1	0	0
284431	10	21430	1	0	0
284431	11	21200	1	0	0
284432	0	20700	1	0	0
284432	1	17335	1	0	0
284432	2	21288	1	0	0
284432	3	21196	1	0	0
284432	4	21197	1	0	0
284432	5	20245	1	0	0
284432	6	20781	1	0	0
284432	7	19382	1	0	0
284433	0	20700	1	0	0
284433	1	17359	1	0	0
284433	2	21278	1	0	0
284433	3	17361	1	0	0
284433	4	17700	1	0	0
284433	5	16566	1	0	0
284433	6	17361	1	0	0
284433	7	16837	41	0	0
284434	0	16910	1	0	0
284434	1	17315	1	0	0
284434	2	16458	1	0	0
284438	0	20700	40	0	0
284438	1	17294	1	0	0
284438	2	20949	8	0	0
284439	0	20700	40	0	0
284439	1	21298	1	0	0
284439	2	17335	1	0	0
284440	0	20700	40	0	0
284440	1	21198	1	0	0
284440	2	21200	1	0	0
284440	3	16602	1	0	0
284440	4	16608	1	0	0
284442	0	21314	55	0	0
284442	1	19708	55	0	0
284442	2	21143	1	0	0
284442	3	20549	55	0	0
284443	0	21199	1	0	0
284443	1	19187	1	0	0
284444	0	21199	1	0	0
284444	1	19187	1	0	0
284448	0	21191	1	0	0
284448	1	20773	1	0	0
284448	2	21195	1	0	0
284448	3	21200	1	0	0
284449	0	21191	1	0	0
284449	1	20773	1	0	0
284449	2	21195	1	0	0
284449	3	21200	1	0	0
284450	0	21168	1	0	0
284450	1	19187	1	0	0
284451	0	20700	56	0	0
284451	1	17294	56	0	0
284451	2	21284	56	0	0
284451	3	17714	56	0	0
284452	0	20700	57	0	0
284452	1	16570	1	0	0
284452	2	17520	1	0	0
284452	3	16987	57	0	0
284452	4	17349	57	0	0
284456	0	21204	57	0	0
284457	0	16791	57	0	0
284457	1	21206	1	0	0
284457	2	20549	1	0	0
284458	0	21199	1	0	0
284458	1	19187	1	0	0
284459	0	21199	1	0	0
284459	1	19187	1	0	0
284460	0	21199	1	0	0
284460	1	19187	1	0	0
284461	0	21301	1	25	0
284461	1	21300	1	10	0
284462	0	16595	1	0	0
284462	1	16588	1	0	0
284462	2	16726	1	11	0
284463	0	21301	1	25	0
284463	1	21300	1	10	0
284464	0	16938	1	0	0
284464	1	16936	1	0	0
284464	2	21300	1	13	0
284465	0	21301	1	0	0
284465	1	21300	1	10	0
284465	2	16433	1	3	0
284466	0	16742	1	10	0
284466	1	16524	1	25	0
284467	0	17708	1	3	0
284467	1	21300	1	15	0
284468	0	21301	1	0	0
284468	1	21300	1	25	0
284468	2	21092	1	10	0
284469	0	21301	1	0	0
284469	1	21300	1	25	0
284469	2	21092	1	10	0
284470	0	20947	1	0	0
284470	1	21301	1	10	0
284471	0	21301	1	3	0
284471	1	16579	1	0	0
284471	2	21300	1	10	0
284472	0	16742	1	10	0
284472	1	16524	1	25	0
284473	0	21092	1	0	0
284473	1	16563	1	0	0
284473	2	21300	1	10	0
284474	0	16593	1	0	0
284474	1	16593	1	0	0
284474	2	16724	1	10	0
284475	0	20957	1	0	0
284475	1	21300	1	10	0
284475	2	21300	1	3	0
284476	0	16575	1	0	0
284476	1	21300	1	10	0
284476	2	16872	1	3	0
284477	0	21301	1	0	0
284477	1	21300	1	10	0
284477	2	21092	1	3	0
284478	0	21301	1	0	0
284478	1	16567	1	0	0
284478	2	16826	1	0	0
284479	0	18607	1	0	0
284479	1	16872	1	4	0
284479	2	21300	1	13	0
284480	0	21301	1	25	0
284480	1	21300	1	10	0
284481	0	16593	1	0	0
284481	1	16593	1	0	0
284481	2	16724	1	10	0
284482	0	16585	1	0	0
284482	1	17707	1	10	0
284482	2	16724	1	14	0
284483	0	17535	1	0	0
284483	1	17535	1	0	0
284483	2	16524	1	10	0
284484	0	16532	1	0	0
284484	1	21300	1	10	0
284485	0	20947	1	0	0
284485	1	16532	1	0	0
284485	2	21300	1	10	0
284486	0	16556	1	0	0
284486	1	21300	1	10	0
284486	2	16551	1	3	0
284487	0	16742	1	10	0
284487	1	16524	1	25	0
284488	0	16554	1	0	0
284488	1	16556	1	0	0
284488	2	21300	1	13	0
284489	0	16742	1	10	0
284489	1	16524	1	25	0
284490	0	17708	1	3	0
284490	1	21300	1	10	0
284491	0	21301	1	10	0
284491	1	21300	1	25	0
284492	0	21301	1	3	0
284492	1	16579	1	0	0
284492	2	21300	1	10	0
284493	0	16819	1	0	0
284493	1	16598	1	0	0
284493	2	21300	1	10	0
284494	0	17401	1	0	0
284494	1	16769	1	0	0
284494	2	21300	1	10	0
284495	0	17708	1	3	0
284495	1	21300	1	10	0
284496	0	16556	1	0	0
284496	1	21301	1	0	0
284496	2	21300	1	13	0
284497	0	21092	1	0	0
284497	1	21300	1	10	0
284497	2	16433	1	3	0
284498	0	16432	1	0	0
284498	1	16463	1	0	10000
284498	2	21300	1	10	0
284499	0	21301	1	10	0
284499	1	21300	1	25	0
284500	0	21241	56	0	0
284500	1	21242	56	0	0
284500	2	21243	56	0	0
284500	3	21245	56	0	0
284500	4	21247	56	0	0
284500	5	21250	56	0	0
284500	6	21253	56	0	0
284500	7	21244	56	0	0
284500	8	21248	56	0	0
284500	9	21246	56	0	0
284500	10	21251	56	0	0
284500	11	21249	56	0	0
284500	12	21254	56	0	0
284500	13	21252	56	0	0
284500	14	21255	56	0	0
284502	0	20700	56	0	0
284502	1	20701	56	0	0
284502	2	17722	56	0	0
284502	3	20712	56	0	0
284502	4	20179	56	0	0
284502	5	17335	56	0	0
284502	6	20711	56	0	0
284502	7	21288	56	0	0
284503	0	20700	56	0	0
284503	1	20701	56	0	0
284503	2	17722	56	0	0
284503	3	20712	56	0	0
284503	4	20179	56	0	0
284503	5	17335	56	0	0
284503	6	20711	56	0	0
284503	7	21288	56	0	0
284504	0	20700	56	0	0
284504	1	17321	56	0	0
284504	2	17332	56	0	0
284504	3	21289	56	0	0
284504	4	16452	56	0	10000
284504	5	21291	56	0	0
284505	0	20700	56	0	0
284505	1	17294	56	0	0
284505	2	21285	56	0	0
284505	3	20703	56	0	0
284505	4	17294	56	0	0
284506	0	20700	56	0	0
284506	1	17318	56	0	0
284506	2	17106	56	0	0
284506	3	17317	56	0	0
284506	4	17314	56	0	0
284506	5	21230	56	0	0
284507	0	20700	56	0	0
284507	1	17359	56	0	0
284507	2	21278	56	0	0
284507	3	17361	56	0	0
284507	4	17700	56	0	0
284507	5	16566	56	0	0
284507	6	17361	56	0	0
284508	0	20700	56	0	0
284508	1	17295	56	10	0
284508	2	17294	56	20	0
284509	0	20700	56	0	0
284509	1	21292	56	10	0
284509	2	21293	56	20	0
284510	0	21371	56	0	0
284510	1	21257	56	0	0
284510	2	21381	56	0	0
284510	3	21383	56	0	0
284510	4	21258	56	0	0
284510	5	21382	56	0	0
284510	6	21384	56	0	0
284511	0	17243	56	0	0
284511	1	17003	56	0	0
284512	0	20700	56	0	0
284512	1	17294	56	0	0
284512	2	21284	56	0	0
284513	0	20700	56	0	0
284513	1	17322	56	0	0
284513	2	16678	56	0	0
284513	3	17332	56	0	0
284513	4	17295	56	0	0
284514	0	20700	56	0	0
284514	1	17359	56	0	0
284514	2	17360	56	0	0
284514	3	17361	56	0	0
284514	4	17361	56	0	0
284516	0	20700	56	0	0
284516	1	20960	56	0	0
284516	2	20715	56	0	0
284516	3	20959	56	0	0
284516	4	20714	56	0	0
284516	5	17361	56	0	0
284517	0	17243	56	0	0
284517	1	17003	56	0	0
284518	0	20700	56	0	0
284518	1	20701	56	0	0
284518	2	17722	56	0	0
284518	3	20712	56	0	0
284518	4	20179	56	0	0
284518	5	17335	56	0	0
284518	6	20711	56	0	0
284518	7	21288	56	0	0
284518	8	17338	56	0	0
284519	0	20700	56	0	0
284519	1	20701	56	0	0
284519	2	17335	56	0	0
284519	3	21287	56	0	0
284519	4	21298	56	0	0
284520	0	20700	56	0	0
284520	1	20960	56	0	0
284520	2	20715	56	0	0
284520	3	20959	56	0	0
284520	4	20714	56	0	0
284520	5	17361	56	0	0
284520	6	20701	56	0	0
284521	0	20700	56	0	0
284521	1	17359	56	0	0
284521	2	21278	56	0	0
284521	3	17361	56	0	0
284521	4	17700	56	0	0
284521	5	16566	56	0	0
284521	6	17361	56	0	0
284521	7	20701	56	0	0
284522	0	20700	56	0	0
284522	1	20648	56	0	0
284522	2	21296	56	0	0
284522	3	21294	56	0	0
284522	4	21297	56	0	0
284522	5	21296	56	0	0
284522	6	20704	56	0	0
284522	7	20701	56	0	0
284523	0	20700	56	0	0
284523	1	17294	56	0	0
284523	2	21284	56	0	0
284524	0	20700	56	0	0
284524	1	17335	56	0	0
284524	2	17700	56	0	0
284525	0	20700	56	0	0
284525	1	17322	56	0	0
284525	2	16678	56	0	0
284525	3	17332	56	0	0
284525	4	17295	56	0	0
284525	5	18762	56	0	0
284526	0	20700	56	0	0
284526	1	17386	56	0	0
284526	2	17294	56	0	0
284526	3	17295	56	0	0
284527	0	20700	56	0	0
284527	1	17294	56	0	0
284527	2	17295	56	0	0
284528	0	21180	1	0	0
284529	0	21259	19	0	0
284530	0	21259	19	0	0
284531	0	21259	19	0	0
284532	0	21259	19	0	0
